config_id,label,seed,train_timesteps,use_checkpoints,selection,val_learning_gain,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,net_arch,learning_gain,final_knowledge,success_rate,adaptation_accuracy,mean_episode_reward
ccb35a8acb,baseline,42,50000,False,final@50000,,21.6,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.6775224350504926,0.7786254047271173,0.506,0.9999600000000001,2.801220026017503
ccb35a8acb,baseline,0,50000,False,final@50000,,21.6,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.6984977009848679,0.7934199339148683,0.596,0.9922570266979519,2.584807245627441
ccb35a8acb,baseline,1,50000,False,final@50000,,21.8,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.4439876576042235,0.6135440268283314,0.18,0.44968379270675907,3.335331350801121
ccb35a8acb,baseline,7,50000,False,final@50000,,22.3,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.6490587519279668,0.758631661409325,0.478,0.857272601100045,2.794889721455137
ccb35a8acb,baseline,13,50000,False,final@50000,,22.3,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.37208464173012873,0.5699629936128512,0.058,0.38028054421768714,3.091818071301221
ccb35a8acb,baseline,21,50000,False,final@50000,,22.4,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.3976233123035837,0.5847601413016522,0.07,0.5301257142857142,3.0464837100693827
ccb35a8acb,baseline,99,50000,False,final@50000,,22.2,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.3786444231531331,0.5697729069334584,0.086,0.33591770608349386,3.1224972798501915
ccb35a8acb,baseline,100,50000,False,final@50000,,21.5,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.6493635082961552,0.7586229133367586,0.45,0.7757530928836679,3.177246492176595
ccb35a8acb,baseline,200,50000,False,final@50000,,22.0,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.24308876962022247,0.475486165140598,0.03,0.11852602316602318,2.7240006069562095
ccb35a8acb,baseline,314,50000,False,final@50000,,22.0,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.14250603586301772,0.41229702317954786,0.0,0.16948000000000002,3.0550049878688776
ccb35a8acb,expl_frac_0.3,42,50000,False,final@50000,,22.1,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.6775224350504926,0.7786254047271173,0.506,0.9999600000000001,2.801220026017503
ccb35a8acb,expl_frac_0.3,0,50000,False,final@50000,,21.5,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.6984977009848679,0.7934199339148683,0.596,0.9922570266979519,2.584807245627441
ccb35a8acb,expl_frac_0.3,1,50000,False,final@50000,,21.8,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.4439876576042235,0.6135440268283314,0.18,0.44968379270675907,3.335331350801121
ccb35a8acb,expl_frac_0.3,7,50000,False,final@50000,,21.6,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.6490587519279668,0.758631661409325,0.478,0.857272601100045,2.794889721455137
ccb35a8acb,expl_frac_0.3,13,50000,False,final@50000,,21.7,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.37208464173012873,0.5699629936128512,0.058,0.38028054421768714,3.091818071301221
ccb35a8acb,expl_frac_0.3,21,50000,False,final@50000,,21.7,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.3976233123035837,0.5847601413016522,0.07,0.5301257142857142,3.0464837100693827
ccb35a8acb,expl_frac_0.3,99,50000,False,final@50000,,21.8,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.3786444231531331,0.5697729069334584,0.086,0.33591770608349386,3.1224972798501915
ccb35a8acb,expl_frac_0.3,100,50000,False,final@50000,,22.0,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.6493635082961552,0.7586229133367586,0.45,0.7757530928836679,3.177246492176595
ccb35a8acb,expl_frac_0.3,200,50000,False,final@50000,,21.9,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.24308876962022247,0.475486165140598,0.03,0.11852602316602318,2.7240006069562095
ccb35a8acb,expl_frac_0.3,314,50000,False,final@50000,,21.9,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.14250603586301772,0.41229702317954786,0.0,0.16948000000000002,3.0550049878688776
e19d3458c0,expl_frac_0.5,42,50000,False,final@50000,,21.6,0.001,64,100000,500,0.5,0.05,"[64, 64]",0.25993220107611326,0.4908315248479164,0.022,0.3053199999999999,2.9948988156886283
e19d3458c0,expl_frac_0.5,0,50000,False,final@50000,,21.6,0.001,64,100000,500,0.5,0.05,"[64, 64]",0.6801383773369124,0.7809710193671913,0.524,0.9926211129142148,2.984983393221677
e19d3458c0,expl_frac_0.5,1,50000,False,final@50000,,21.6,0.001,64,100000,500,0.5,0.05,"[64, 64]",0.31900092270878766,0.5350388891113846,0.036,0.20211826086956525,3.181123517497792
e19d3458c0,expl_frac_0.5,7,50000,False,final@50000,,21.7,0.001,64,100000,500,0.5,0.05,"[64, 64]",0.6297338425947451,0.7469207942556202,0.468,0.45958007097397185,1.986958702545899
e19d3458c0,expl_frac_0.5,13,50000,False,final@50000,,21.7,0.001,64,100000,500,0.5,0.05,"[64, 64]",0.3520669069091707,0.5574927051600871,0.044,0.5046799999999999,3.4770830729781292
e19d3458c0,expl_frac_0.5,21,50000,False,final@50000,,21.7,0.001,64,100000,500,0.5,0.05,"[64, 64]",0.5253741865213126,0.6694979543834215,0.286,0.450271653414124,3.021903682615671
e19d3458c0,expl_frac_0.5,99,50000,False,final@50000,,21.4,0.001,64,100000,500,0.5,0.05,"[64, 64]",0.6048369421000692,0.7262471896140996,0.41,0.8580942541636744,3.3675853424827524
e19d3458c0,expl_frac_0.5,100,50000,False,final@50000,,21.8,0.001,64,100000,500,0.5,0.05,"[64, 64]",0.6168590556047742,0.740543121292835,0.37,0.28255077966731823,2.4175778505569747
e19d3458c0,expl_frac_0.5,200,50000,False,final@50000,,21.5,0.001,64,100000,500,0.5,0.05,"[64, 64]",0.5602531334395126,0.6963427285621622,0.316,0.671271610977633,2.9580008746942963
e19d3458c0,expl_frac_0.5,314,50000,False,final@50000,,21.6,0.001,64,100000,500,0.5,0.05,"[64, 64]",0.38792447874091407,0.5772511043447285,0.08,0.49159833333333336,3.5313335864543522
0c06bc3d37,expl_frac_0.7,42,50000,False,final@50000,,21.1,0.001,64,100000,500,0.7,0.05,"[64, 64]",0.3129276103581815,0.5265058460456186,0.056,0.33129002000288044,2.779887565013067
0c06bc3d37,expl_frac_0.7,0,50000,False,final@50000,,20.9,0.001,64,100000,500,0.7,0.05,"[64, 64]",0.6874043023685772,0.7861558567554636,0.546,0.9627810340532206,2.540896069890774
0c06bc3d37,expl_frac_0.7,1,50000,False,final@50000,,21.1,0.001,64,100000,500,0.7,0.05,"[64, 64]",0.09152236755924363,0.3781041128128788,0.0,0.10264000000000001,2.999830276895442
0c06bc3d37,expl_frac_0.7,7,50000,False,final@50000,,21.1,0.001,64,100000,500,0.7,0.05,"[64, 64]",0.30952208720381647,0.5264397968455733,0.022,0.36552749999999995,2.853376595180124
0c06bc3d37,expl_frac_0.7,13,50000,False,final@50000,,21.3,0.001,64,100000,500,0.7,0.05,"[64, 64]",0.6784446682756605,0.7794503288046599,0.512,0.6477929225871517,2.125485492822104
0c06bc3d37,expl_frac_0.7,21,50000,False,final@50000,,21.5,0.001,64,100000,500,0.7,0.05,"[64, 64]",0.42522273020060514,0.6059957482031222,0.112,0.2508315367460926,3.022839551705987
0c06bc3d37,expl_frac_0.7,99,50000,False,final@50000,,21.6,0.001,64,100000,500,0.7,0.05,"[64, 64]",0.16464537381595024,0.4279083027077603,0.008,0.12624444444444446,2.9387140594559105
0c06bc3d37,expl_frac_0.7,100,50000,False,final@50000,,21.3,0.001,64,100000,500,0.7,0.05,"[64, 64]",0.4248049538722916,0.6021482437836323,0.144,0.28894537115601027,3.2085810640609416
0c06bc3d37,expl_frac_0.7,200,50000,False,final@50000,,21.4,0.001,64,100000,500,0.7,0.05,"[64, 64]",0.46487243901471537,0.6268381513618706,0.228,0.40421602577290516,3.1090153244480407
0c06bc3d37,expl_frac_0.7,314,50000,False,final@50000,,21.4,0.001,64,100000,500,0.7,0.05,"[64, 64]",0.3945414797864123,0.5825208426676604,0.072,0.48440000000000005,3.5024698101590372
ccb35a8acb,final_eps_0.05,42,50000,False,final@50000,,21.6,0.001,64,100000,500,0.3,0.05,"[64, 64]",0.6775224350504926,0.7786254047271173,0.506,0.9999600000000001,2.801220026017503
