config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,n_steps,clip_range,ent_coef,n_epochs,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline,z_mean_episode_reward,z_success_rate,z_learning_gain,z_final_knowledge,z_adaptation_accuracy,balanced_score,rank_by_reward,rank_by_mastery,rank_balanced
b6b00009068b,42,50000,1000,58.9,0.0005,64,512,0.1,0.001,3,3.54785284796509,0.077,0.37089290829942057,0.5616294985378057,0.5081914961167598,0.005208247361732576,0.44846712989847615,0.5761123384193423,0.16947316107716195,0.4367728628927291,0.56262640421314,1.2580892762904174,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0171, 'harder_problem': 0.0065, 'break': 0.1597, 'explanation': 0.0562, 'no_action': 0.0006}",[],False,0.7647302638917708,0.1718146555494015,0.44718581248038214,0.45619955264358575,0.5208858796741583,0.47216323284785966,597,597,665
b6feff31f1fd,42,50000,1000,49.0,0.0005,256,512,0.1,0.1,5,3.3658989617410824,0.096,0.3698280907090298,0.5594668846641417,0.5908466784869976,0.005165459428924163,0.6344374574438258,0.5770432579860433,0.18674861427727119,0.4093603556694837,0.5906196178956222,1.2684071026379569,False,"{'hint': 0.0, 'scaffold': 0.4771, 'encouragement': 0.1999, 'simplify_problem': 0.2059, 'harder_problem': 0.1134, 'break': 0.0036, 'explanation': 0.0001, 'no_action': 0.0}",[],False,-0.29457225217368066,0.5793438255391391,0.4333668661350941,0.41524796779143397,1.211082058153303,0.4688936930890579,1469,1469,666
d34a38a1a241,42,50000,1000,52.0,0.001,256,4096,0.1,0.01,5,3.3568239465024985,0.108,0.3661433432530124,0.5567786155387651,0.5771126381163566,0.005116849066786729,0.6333620672373353,0.5766952014583046,0.18681224299117768,0.4056692660826334,0.5943307339173666,1.326862696598933,False,"{'hint': 0.0, 'scaffold': 0.4687, 'encouragement': 0.203, 'simplify_problem': 0.2003, 'harder_problem': 0.108, 'break': 0.0024, 'explanation': 0.0176, 'no_action': 0.0}",[],False,-0.3474053445305497,0.8367306697431838,0.385547100712217,0.36434249523624107,1.0963985996324017,0.46712270415869883,1511,1511,667
1be5c391407c,42,50000,1000,94.5,0.001,64,2048,0.3,0.05,10,3.4350738213630683,0.093,0.3768117572084415,0.5641284872098621,0.5262554599698726,0.005258814708808014,0.5772019065166019,0.5768262050431806,0.18895493984247605,0.37137020867545156,0.5592982737213121,1.6137672745342033,False,"{'hint': 0.0654, 'scaffold': 0.4161, 'encouragement': 0.2057, 'simplify_problem': 0.1407, 'harder_problem': 0.1102, 'break': 0.025, 'explanation': 0.0329, 'no_action': 0.0039}",[],False,0.10815123104904616,0.5149971144881278,0.5239992087256575,0.5035207817795552,0.6717255301604069,0.46447877324055875,1200,1200,668
5f3583386e92,42,50000,1000,58.8,0.0001,128,512,0.1,0.1,5,3.4204730897850633,0.095,0.3641608399842981,0.555069533726701,0.5714299072192704,0.005077396166669171,0.608523250690912,0.5813058221384875,0.18470983774979072,0.4286858653422517,0.5713141346577483,1.2495968418487409,False,"{'hint': 0.0, 'scaffold': 0.4623, 'encouragement': 0.2581, 'simplify_problem': 0.1706, 'harder_problem': 0.109, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.023148420623025766,0.5578949218554686,0.3598186505561047,0.33197906240232894,1.048946049943194,0.4643574210760244,1265,1265,669
18c0abe5244d,42,50000,1000,97.4,0.0001,64,4096,0.3,0.05,10,3.581256824050617,0.077,0.3600225469342939,0.5534460133574869,0.5151348243256034,0.00504468078775321,0.4455903556552387,0.5752297054372816,0.16570100679437358,0.4850208266581224,0.5149791733418776,1.1576651485171479,False,"{'hint': 0.0, 'scaffold': 0.4981, 'encouragement': 0.2586, 'simplify_problem': 0.0152, 'harder_problem': 0.0168, 'break': 0.2112, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.9592021526121121,0.1718146555494015,0.30611287960044403,0.3012358340485664,0.578864804385791,0.46344606523926296,408,408,670
ace1171942db,42,50000,1000,154.3,0.0001,32,2048,0.1,0.001,10,3.4206863864342947,0.096,0.3612560938858248,0.5531414129819489,0.5757692840017601,0.005039085526861195,0.61086299092748,0.5812718013982181,0.1847394252324303,0.4056197552622619,0.5756544030762452,1.275594249024547,False,"{'hint': 0.0, 'scaffold': 0.4962, 'encouragement': 0.2502, 'simplify_problem': 0.1521, 'harder_problem': 0.0794, 'break': 0.0033, 'explanation': 0.0, 'no_action': 0.0187}",[],False,0.0243901950192099,0.5793438255391391,0.322121554974921,0.29546787506303135,1.0851811798693476,0.4613009260931298,1263,1263,671
dd4b772c6062,42,50000,1000,97.2,0.0001,64,2048,0.1,0.1,10,3.4087034951887305,0.106,0.36485861539589737,0.5551228519980506,0.5462323950089183,0.005078769070473413,0.6173519456850454,0.5778574699589959,0.185797943404576,0.38485109451042443,0.592357453285534,1.4593917666827707,False,"{'hint': 0.0, 'scaffold': 0.4442, 'encouragement': 0.2132, 'simplify_problem': 0.1708, 'harder_problem': 0.1018, 'break': 0.0009, 'explanation': 0.0464, 'no_action': 0.0228}",[],False,-0.04537202391211613,0.7938328623758429,0.3688742118662937,0.33298870528862146,0.8385390780383225,0.4577725667313929,1303,1303,672
a10c29165070,42,50000,1000,59.0,0.0005,256,512,0.3,0.05,10,3.5418376170980097,0.066,0.3815518877591253,0.570003904139644,0.4956971779030692,0.005375832410881083,0.5322787344813776,0.5684292968083551,0.17730918947966026,0.3680616740088106,0.6317981577893472,1.376191385871058,False,"{'hint': 0.0001, 'scaffold': 0.4912, 'encouragement': 0.1602, 'simplify_problem': 0.0465, 'harder_problem': 0.0044, 'break': 0.1614, 'explanation': 0.1361, 'no_action': 0.0}",[],False,0.729710681048852,-0.06412328497097274,0.5855154818795599,0.6147785693447863,0.4165544822166556,0.4564871859037762,676,676,673
f8aa528102fc,42,50000,1000,51.0,0.0003,256,1024,0.1,0.001,5,3.42311637774011,0.089,0.36590188576975574,0.5562723479724802,0.5722916825448645,0.005101586414440099,0.6101576111990067,0.5810935168888802,0.18483888309358212,0.4278332966174674,0.5721667033825326,1.2409151948376835,False,"{'hint': 0.0, 'scaffold': 0.4688, 'encouragement': 0.2568, 'simplify_problem': 0.171, 'harder_problem': 0.1034, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.03853716355990075,0.4292014997534462,0.382413523622673,0.35475573568980245,1.0561421387954135,0.45221001228424723,1252,1252,674
099308b1175a,42,50000,1000,73.0,0.0005,128,4096,0.2,0.001,10,3.433952564365242,0.09,0.36368296744310713,0.5548989021456204,0.568645439150992,0.005074080640165376,0.6238359401598141,0.5798275437002381,0.18494194638951342,0.3854164580537921,0.6056315462720046,1.350241114881556,False,"{'hint': 0.0044, 'scaffold': 0.4957, 'encouragement': 0.2342, 'simplify_problem': 0.1482, 'harder_problem': 0.0718, 'break': 0.003, 'explanation': 0.0381, 'no_action': 0.0045}",[],False,0.1016234762227993,0.4506504034371166,0.35361693575894315,0.3287479568609416,1.0256948857123227,0.45206673159842464,1206,1206,675
156be7a6f132,42,50000,1000,61.9,0.0005,256,2048,0.2,0.001,10,3.3998431490436305,0.104,0.35851786786656814,0.5508797594050031,0.5707148709413286,0.00499358992779846,0.6118398654196624,0.5816747232340105,0.18369782600773502,0.4395489956541766,0.5603708970019826,1.2921097749547905,False,"{'hint': 0.0, 'scaffold': 0.4608, 'encouragement': 0.2561, 'simplify_problem': 0.1713, 'harder_problem': 0.0996, 'break': 0.0121, 'explanation': 0.0, 'no_action': 0.0001}",[],False,-0.09695535175134791,0.7509350550085021,0.28658551689398326,0.25264085934360125,1.0429752772419878,0.44723627134734534,1339,1339,676
0b67fc491532,42,50000,1000,53.4,0.0001,128,2048,0.3,0.1,3,3.499495737044186,0.085,0.36934881878899284,0.5578602586376622,0.5171291683754842,0.005133490048414237,0.5981334615076505,0.5782741874626061,0.1818056988638003,0.3471721541296163,0.6528278458703837,1.2532119377094202,False,"{'hint': 0.0, 'scaffold': 0.4988, 'encouragement': 0.2545, 'simplify_problem': 0.0927, 'harder_problem': 0.0151, 'break': 0.0, 'explanation': 0.1389, 'no_action': 0.0}",[],False,0.48320393691293684,0.34340588501876484,0.4271469905361542,0.3848246532782514,0.5955181902029634,0.4468199311898141,909,909,677
15967efc474f,42,50000,1000,54.2,0.001,128,512,0.1,0.01,5,3.524472310518527,0.089,0.3761682598524011,0.56065863567314,0.4712062961630156,0.0051893259529157965,0.5687106981215204,0.5772364007396164,0.1831316113440999,0.34026915528497614,0.6372011054592062,1.377262562423485,False,"{'hint': 0.0, 'scaffold': 0.4568, 'encouragement': 0.2476, 'simplify_problem': 0.0848, 'harder_problem': 0.0078, 'break': 0.0078, 'explanation': 0.1727, 'no_action': 0.0225}",[],False,0.6286130165051711,0.4292014997534462,0.5156480549536827,0.43781514594651705,0.21204809193547908,0.4446651618188592,800,800,678
00d8d032c253,42,50000,1000,99.6,0.0005,32,1024,0.2,0.05,5,3.4931441296795973,0.086,0.3959769098365498,0.5792825104602946,0.42754682176881975,0.005562295768815878,0.39215764809548603,0.5673732791192595,0.1700813720763654,0.45548123523050427,0.5445187647694958,1.538532849269291,False,"{'hint': 0.0, 'scaffold': 0.3605, 'encouragement': 0.1908, 'simplify_problem': 0.0199, 'harder_problem': 0.067, 'break': 0.2448, 'explanation': 0.117, 'no_action': 0.0}",[],False,0.44622603112594267,0.36485478870243493,0.772719945739297,0.7904796682219815,-0.15252193884981985,0.44435169898796734,931,931,679
21e07951b8c5,42,50000,1000,66.8,0.0003,64,512,0.1,0.05,5,3.5505571775557665,0.074,0.368737067397766,0.5586424762102858,0.5074393036559613,0.005149052583863242,0.5639156469669357,0.5798826268178442,0.18410170259058323,0.31227845312719044,0.6052910900606813,1.3905076871859259,False,"{'hint': 0.0, 'scaffold': 0.4893, 'encouragement': 0.238, 'simplify_problem': 0.0742, 'harder_problem': 0.0182, 'break': 0.0, 'explanation': 0.0979, 'no_action': 0.0824}",[],False,0.7804743801572905,0.10746794449839028,0.4192078282530478,0.3996368440665539,0.5146048414254195,0.4442783676801404,573,573,680
cdd3cb0b69f9,42,50000,1000,67.0,0.0003,128,512,0.2,0.1,10,3.4516130462837538,0.167,0.35022379859369007,0.5381077555425955,0.4116297935673673,0.004749506564994035,0.49373619755069265,0.5694075436862029,0.17365202507965347,0.46723549488054605,0.5110218831559927,1.7333889031451464,False,"{'hint': 0.0217, 'scaffold': 0.3168, 'encouragement': 0.2053, 'simplify_problem': 0.0755, 'harder_problem': 0.0932, 'break': 0.1865, 'explanation': 0.101, 'no_action': 0.0}",[],False,0.20443959804047845,2.1022159870797372,0.17894708257403527,0.01078825390495881,-0.2854340167420227,0.4421913809714373,1115,1115,681
b61534b378af,42,50000,1000,59.4,0.0003,256,4096,0.2,0.01,10,3.5637528603821935,0.075,0.3614743673333102,0.5554329228995804,0.5127634257179505,0.005084266277370695,0.4149345188033161,0.575179362553699,0.16402240979184565,0.48738435660218676,0.5125956185670232,1.096973976210098,False,"{'hint': 0.0, 'scaffold': 0.4979, 'encouragement': 0.2599, 'simplify_problem': 0.0001, 'harder_problem': 0.0147, 'break': 0.2274, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.8572972516513729,0.1289168481820607,0.32495425522951993,0.338860254985409,0.5590628971161248,0.44181830143289746,484,484,682
5f2884b3d1bd,42,50000,1000,70.3,0.0001,128,1024,0.1,0.01,10,3.5770844999740894,0.079,0.35502297339652666,0.548279218547978,0.5185752778463043,0.004941806228875133,0.5110755057079912,0.5769491347685648,0.17141937923553227,0.4589024634488283,0.540016022431404,1.296569134437755,False,"{'hint': 0.0, 'scaffold': 0.4999, 'encouragement': 0.2561, 'simplify_problem': 0.0502, 'harder_problem': 0.0184, 'break': 0.1526, 'explanation': 0.0217, 'no_action': 0.0011}",[],False,0.9349116387691445,0.21471246291674234,0.24122961781814017,0.20339662260543606,0.6075936487743542,0.4403687981767634,418,418,683
cfcf583d97bd,42,50000,1000,68.3,0.0003,128,2048,0.1,0.01,10,3.4874913627065816,0.096,0.3527965223155579,0.5463868658973277,0.5448252604528327,0.004903807902046525,0.5783581342252309,0.5794279620525824,0.177483197453775,0.4552882978510344,0.5446916745108249,1.35762292569313,False,"{'hint': 0.0, 'scaffold': 0.4743, 'encouragement': 0.2446, 'simplify_problem': 0.1193, 'harder_problem': 0.0703, 'break': 0.0913, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.4133166473171499,0.5793438255391391,0.21233527168226904,0.1675627453298748,0.8267890719846682,0.43986951237062016,953,953,684
340359e9a0f8,42,50000,1000,54.2,0.001,64,1024,0.2,0.001,3,3.5664875746952456,0.07,0.36745946982384836,0.5593126688567879,0.5038097048160137,0.005161750807299667,0.4221665999199039,0.5748774177874203,0.16537874235036232,0.4709651581898278,0.5290348418101721,1.147534784263055,False,"{'hint': 0.0, 'scaffold': 0.4983, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0055, 'break': 0.2111, 'explanation': 0.0253, 'no_action': 0.0}",[],False,0.8732182622582573,0.02167232976370892,0.40262747450592495,0.4123277138351903,0.4842965754836311,0.4388284711693425,472,472,685
17af28c38176,42,50000,1000,49.0,0.001,256,4096,0.3,0.01,3,3.5813532865341737,0.073,0.36160979582063796,0.5549472400393497,0.5040656257319516,0.005074235728141348,0.4467471616507479,0.5746673669512733,0.16688958022288852,0.4707554914799464,0.5292445085200537,1.1957756422004338,False,"{'hint': 0.0, 'scaffold': 0.4977, 'encouragement': 0.2598, 'simplify_problem': 0.0117, 'harder_problem': 0.0063, 'break': 0.1993, 'explanation': 0.0252, 'no_action': 0.0}",[],False,0.9597637396914445,0.08601904081471987,0.32671181353518175,0.32966329056000576,0.48643359379401335,0.43771829567907306,407,407,686
6deb85efb352,42,50000,1000,92.4,0.0003,64,4096,0.2,0.001,10,3.5731337263674563,0.071,0.36187378732563774,0.5557163535289475,0.512555906671286,0.005089636170455238,0.44045974249614545,0.5762200498133018,0.16609688583099944,0.4819086522096073,0.512444684727979,1.1947449534346737,False,"{'hint': 0.0, 'scaffold': 0.4938, 'encouragement': 0.2592, 'simplify_problem': 0.0163, 'harder_problem': 0.0187, 'break': 0.2065, 'explanation': 0.0, 'no_action': 0.0056}",[],False,0.9119109515688772,0.04312123344737904,0.33013783173409694,0.3442273404413829,0.5573300492914367,0.43734548129663453,436,436,687
76487d613ab7,42,50000,1000,54.6,0.0003,128,1024,0.2,0.1,5,3.548281161732086,0.085,0.35405865173827494,0.547720895092391,0.5228114827408618,0.004930229133499188,0.5161012536548244,0.571411624316713,0.16773849151378215,0.469700004005287,0.530299995994713,1.3207275431825871,False,"{'hint': 0.0, 'scaffold': 0.4856, 'encouragement': 0.1801, 'simplify_problem': 0.0561, 'harder_problem': 0.0368, 'break': 0.2335, 'explanation': 0.008, 'no_action': 0.0}",[],False,0.7672238289398183,0.34340588501876484,0.22871488348689278,0.19282412483093436,0.6429672617243752,0.43502719680015717,592,592,688
d2758baa94d8,42,50000,1000,70.2,0.001,128,2048,0.1,0.1,10,3.472961723824124,0.101,0.36184346724162714,0.5534174754134846,0.5091660469299568,0.005046939205603149,0.5424380860783842,0.5836422772663418,0.18801861841136866,0.3439729101546846,0.5213593011140498,1.5774766352676368,False,"{'hint': 0.0304, 'scaffold': 0.4064, 'encouragement': 0.2354, 'simplify_problem': 0.1086, 'harder_problem': 0.1026, 'break': 0.0, 'explanation': 0.0124, 'no_action': 0.1043}",[],False,0.3287277256671819,0.6865883439574911,0.32974434498302496,0.30069543520550596,0.529023678511615,0.4349559056649638,1021,1021,689
d9beaf82673b,42,50000,1000,155.6,0.0001,32,2048,0.2,0.01,10,3.500849980375759,0.083,0.3532044208444614,0.5486618301594274,0.5589925874212565,0.004949072708358728,0.5935234509552609,0.5794970105631846,0.1789092102505142,0.4409420434974166,0.5588376657187488,1.3300547181136047,False,"{'hint': 0.0, 'scaffold': 0.4946, 'encouragement': 0.2354, 'simplify_problem': 0.1245, 'harder_problem': 0.0643, 'break': 0.0811, 'explanation': 0.0, 'no_action': 0.0002}",[],False,0.49108809590657193,0.300508077651424,0.21762888059341656,0.21064181420551623,0.9450906067761696,0.4329914950266197,903,903,690
2e1c70e491ef,42,50000,1000,56.3,0.0003,64,512,0.1,0.001,3,3.3986627497049655,0.09,0.3629205566281953,0.5538474242903585,0.5833503594144872,0.005053225265869219,0.6130660311229497,0.5810178348165551,0.18490268229981127,0.4162944863912199,0.5836254030562176,1.2084934606551423,False,"{'hint': 0.0001, 'scaffold': 0.4944, 'encouragement': 0.2523, 'simplify_problem': 0.164, 'harder_problem': 0.0892, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False,-0.10382742255653213,0.4506504034371166,0.3437225517448064,0.30883701245505746,1.14848548975749,0.42957360696758773,1343,1343,691
bcaf1f7b1fbc,42,50000,1000,65.3,0.0003,64,1024,0.2,0.001,5,3.565392965000026,0.075,0.358431484412246,0.5533130963308427,0.5133928781634038,0.005041615194044856,0.42713255907088504,0.5746161689699487,0.16452637499868275,0.486784140969163,0.513215859030837,1.1135004023279738,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.2551, 'simplify_problem': 0.0046, 'harder_problem': 0.0132, 'break': 0.2271, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.86684564319351,0.1289168481820607,0.2854644532196309,0.29871889703951376,0.564319018510186,0.42885297202898026,478,478,692
4179b6ef1d8a,42,50000,1000,96.0,0.0001,64,512,0.3,0.001,10,3.435816557395625,0.076,0.3901380254643087,0.5758704740575338,0.5001271462343803,0.005493524781074354,0.440646401537907,0.574611554612477,0.19796597762265836,0.25996235331811446,0.5000400496615803,1.0392942778885885,False,"{'hint': 0.24, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.11247530548563936,0.15036575186573112,0.6969443100017915,0.7258688285488067,0.45354607942055297,0.4278400550645044,1190,1190,693
584ef7bd2ef3,42,50000,1000,47.1,0.0005,256,512,0.3,0.001,3,3.435816557395625,0.076,0.3901380254643087,0.5758704740575338,0.5001271462343803,0.005493524781074354,0.440646401537907,0.574611554612477,0.19796597762265836,0.25996235331811446,0.5000400496615803,1.0392942778885885,False,"{'hint': 0.24, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.11247530548563936,0.15036575186573112,0.6969443100017915,0.7258688285488067,0.45354607942055297,0.4278400550645044,1191,1191,694
ce35a98e8d5a,42,50000,1000,60.8,0.0005,64,2048,0.3,0.001,3,3.5636448450718574,0.075,0.35910450958584217,0.5540614431860199,0.5105553418977794,0.005056397614147958,0.420828160666373,0.5749967018550601,0.1641401208238584,0.48956789876256457,0.5104321012374354,1.0820246275071799,False,"{'hint': 0.0, 'scaffold': 0.5001, 'encouragement': 0.2598, 'simplify_problem': 0.0, 'harder_problem': 0.0104, 'break': 0.2297, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.8566684061104112,0.1289168481820607,0.2941988118993561,0.3128897067766717,0.540624718519927,0.42665969829768535,485,485,695
6c41b2669243,42,50000,1000,166.9,0.0005,32,2048,0.1,0.1,10,3.476639427463906,0.087,0.35955063535688253,0.5520371074854378,0.5434699319154676,0.0050166674799774725,0.5910001201586094,0.5793022320220257,0.18200981788004453,0.4102615452397164,0.5691312532542957,1.491425602612355,False,"{'hint': 0.0033, 'scaffold': 0.4635, 'encouragement': 0.2329, 'simplify_problem': 0.1292, 'harder_problem': 0.08, 'break': 0.0482, 'explanation': 0.0257, 'no_action': 0.0173}",[],False,0.35013864905998093,0.38630369238610535,0.29998852475617926,0.27455657841697223,0.8154716621109225,0.42529182134603205,1001,1001,696
4986a9b54666,42,50000,1000,46.9,0.0005,256,1024,0.2,0.1,3,3.340680477215962,0.156,0.35340951550708344,0.5412726653432554,0.49374353336214766,0.004812466512827459,0.5972779829773567,0.5734303964171469,0.17800989338200707,0.5050184679621006,0.49472057170387024,1.56186807235961,False,"{'hint': 0.0002, 'scaffold': 0.3263, 'encouragement': 0.1652, 'simplify_problem': 0.224, 'harder_problem': 0.1662, 'break': 0.1158, 'explanation': 0.0022, 'no_action': 0.0001}",[],False,-0.4413896940167709,1.8662780465593627,0.22029054975070259,0.07071946669771717,0.40024094980908287,0.42322786376001886,1572,1572,697
edcc4d584bba,42,50000,1000,58.5,0.001,256,2048,0.2,0.001,10,3.5326236498929817,0.071,0.3619352250381035,0.5557147948301938,0.5321590284222698,0.005089706874047881,0.5701842210652783,0.5783843901164322,0.18062527512342783,0.38336003203844615,0.5951341609931918,1.4388744448494224,False,"{'hint': 0.0, 'scaffold': 0.4981, 'encouragement': 0.2381, 'simplify_problem': 0.0813, 'harder_problem': 0.0314, 'break': 0.064, 'explanation': 0.0657, 'no_action': 0.0215}",[],False,0.6760686355515962,0.04312123344737904,0.33093515557604236,0.3441978246849875,0.7210221413152061,0.4230689981150422,762,762,698
94000cd7ad51,42,50000,1000,97.1,0.001,32,2048,0.3,0.001,5,3.548679688827569,0.085,0.3540659455147296,0.5483437374964908,0.5121153616026491,0.004942504484865591,0.4655959628324255,0.5855528596928549,0.1848285890534252,0.3020065684075617,0.5118551746235181,1.273970303676138,False,"{'hint': 0.0001, 'scaffold': 0.49, 'encouragement': 0.2539, 'simplify_problem': 0.0243, 'harder_problem': 0.0218, 'break': 0.0238, 'explanation': 0.0, 'no_action': 0.1861}",[],False,0.7695439813901244,0.34340588501876484,0.22880954036182685,0.2046183632160779,0.5536513625581714,0.4200058265089931,587,587,699
b07c92b76288,42,50000,1000,56.6,0.0005,64,1024,0.3,0.01,3,3.576660678396894,0.054,0.37318331622491463,0.5669847416702763,0.5001932205778717,0.005312610737902449,0.4389384781651523,0.574654272283245,0.17347723705795184,0.43921866869471243,0.5607813313052876,1.1805220706697521,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0008, 'harder_problem': 0.0, 'break': 0.1784, 'explanation': 0.0608, 'no_action': 0.0}",[],False,0.9324442264351589,-0.32151012917501753,0.4769101751476151,0.557607250159053,0.4540978204979492,0.4199098686129517,420,420,700
ea526b9d786f,42,50000,1000,66.7,0.001,64,4096,0.2,0.01,5,3.5863284652905927,0.078,0.3508844196978512,0.5468462847394074,0.5121129010676625,0.004912713806207491,0.48083470180638443,0.5764543529387465,0.16751904967135725,0.4858413105298995,0.5119958345015421,1.224440035025741,False,"{'hint': 0.0, 'scaffold': 0.4909, 'encouragement': 0.2578, 'simplify_problem': 0.0326, 'harder_problem': 0.0211, 'break': 0.1954, 'explanation': 0.0, 'no_action': 0.0022}",[],False,0.9887283278292416,0.19326355923307192,0.18752046422677218,0.1762623703175903,0.5536308163347393,0.41988110758828306,396,396,701
3dc9e1b95cd2,42,50000,1000,54.9,0.0003,128,1024,0.1,0.05,5,3.5547706865855364,0.089,0.37348293007688155,0.5613202993226077,0.43741025055858346,0.005202576716913626,0.5390315216085233,0.5773687590605048,0.1834759185586297,0.3256098049425241,0.6126086434093003,1.5026805612258767,False,"{'hint': 0.0, 'scaffold': 0.406, 'encouragement': 0.255, 'simplify_problem': 0.0665, 'harder_problem': 0.0311, 'break': 0.0041, 'explanation': 0.1756, 'no_action': 0.0618}",[],False,0.8050046653263845,0.4292014997534462,0.4807984915897922,0.4503445093316019,-0.07015927673745137,0.41903797785275465,547,547,702
f805b32dc7fe,42,50000,1000,71.4,0.0001,64,2048,0.1,0.01,5,3.5009026928226894,0.093,0.3680166539257769,0.5556584219371875,0.4851150509401342,0.0050895972040245355,0.5867814940917284,0.5773265586949591,0.18239739469028846,0.35956338874424193,0.6404366112557581,1.359859427230094,False,"{'hint': 0.0, 'scaffold': 0.4576, 'encouragement': 0.2558, 'simplify_problem': 0.095, 'harder_problem': 0.0276, 'break': 0.0088, 'explanation': 0.1552, 'no_action': 0.0}",[],False,0.4913949782096666,0.5149971144881278,0.4098584756449769,0.3431303390189505,0.32819046945235986,0.4175142753628164,902,902,703
c0f7c64edb0f,42,50000,1000,56.9,0.0005,256,4096,0.3,0.01,10,3.5620560722125,0.07,0.3615863231899707,0.5553038935694623,0.5121231315541857,0.005081377225710731,0.4162912236438998,0.5751018868523419,0.16415961837795753,0.4880358823411626,0.5119641176588374,1.0921483687749232,False,"{'hint': 0.0, 'scaffold': 0.4988, 'encouragement': 0.2598, 'simplify_problem': 0.0001, 'harder_problem': 0.0131, 'break': 0.2281, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.8474188587536609,0.02167232976370892,0.3264071913851526,0.3364169359883875,0.5537162440417479,0.41712631198653155,496,496,704
1431ae1f7f92,42,50000,1000,56.6,0.0005,64,1024,0.1,0.05,3,3.4298845376475646,0.1,0.3501012701157366,0.5452759496375299,0.5676804931895658,0.0048813633488331825,0.6157851521038191,0.5778637128292309,0.1801038512237032,0.4280335649770693,0.5719664350229308,1.3573762199573838,False,"{'hint': 0.0, 'scaffold': 0.498, 'encouragement': 0.2123, 'simplify_problem': 0.1369, 'harder_problem': 0.0697, 'break': 0.0788, 'explanation': 0.0042, 'no_action': 0.0}",[],False,0.07794016268174028,0.6651394402738208,0.17735693748450185,0.14652626626592383,1.0176372903393915,0.4169200194090757,1221,1221,705
1f04e8b23aab,42,50000,1000,54.1,0.0001,256,1024,0.1,0.05,5,3.3498036030848204,0.088,0.38957504148247385,0.5747338042797753,0.5259121587234309,0.005471420546734214,0.6572138107826644,0.5666378280810787,0.18483224798338405,0.2275494672754947,0.7724505327245053,1.2761083067213932,False,"{'hint': 0.0, 'scaffold': 0.4982, 'encouragement': 0.0999, 'simplify_problem': 0.1277, 'harder_problem': 0.024, 'break': 0.0, 'explanation': 0.2503, 'no_action': 0.0}",[],False,-0.38827651029853166,0.40775259606977576,0.6896380394175713,0.7043446769563224,0.6688588592322634,0.4164635322754802,1533,1533,706
15223fa70fea,42,50000,1000,79.8,0.0003,32,2048,0.3,0.01,3,3.576041785162984,0.076,0.3538847619036414,0.5492812936170874,0.5117934678855829,0.004961080941904858,0.45676639032400174,0.5750645233406743,0.16605332844260517,0.48854579678801713,0.5114542032119828,1.1496477731889863,False,"{'hint': 0.0, 'scaffold': 0.5001, 'encouragement': 0.2599, 'simplify_problem': 0.0186, 'harder_problem': 0.0114, 'break': 0.21, 'explanation': 0.0, 'no_action': 0.0}",[],False,0.9288411423050963,0.15036575186573112,0.22645818307503127,0.222372068347553,0.5509634510803355,0.4158001193347494,422,422,707
b8a66184cbb0,42,50000,1000,72.4,0.0001,64,4096,0.3,0.01,5,3.3821421782822934,0.097,0.35616625580637207,0.549211780137228,0.589548067509945,0.004960384262221574,0.619014239650718,0.5813409712671584,0.18459382088721682,0.4239650717990827,0.5760349282009173,1.196566296548549,False,"{'hint': 0.0, 'scaffold': 0.496, 'encouragement': 0.26, 'simplify_problem': 0.164, 'harder_problem': 0.08, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False,-0.20000719226659272,0.6007927292228095,0.25606686170079146,0.22105575053257134,1.2002382573414199,0.41562928130619986,1410,1410,708
