config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,n_steps,clip_range,ent_coef,n_epochs,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline
3724397c8c31,42,50000,1000,56.5,0.0003,64,2048,0.2,0.01,10,3.56952161580002,0.059,0.34674778135922896,0.5441359857625974,0.5164808247547891,0.00485765792764316,0.522926594850026,0.577249277745145,0.17037157636795422,0.4244723879700453,0.5164190460934684,1.2461530684072493,False,"{'hint': 0.0, 'scaffold': 0.4983, 'encouragement': 0.2532, 'simplify_problem': 0.059, 'harder_problem': 0.0182, 'break': 0.1697, 'explanation': 0.0001, 'no_action': 0.0015}",[],True
3724397c8c31,123,50000,1000,56.5,0.0003,64,2048,0.2,0.01,10,3.5752595618388714,0.107,0.37195475433759245,0.5594059837026585,0.555672132892767,0.005186319197366614,0.5176734318081743,0.5833634195290603,0.178392533132539,0.3628357551739322,0.5555822425043033,1.3976727892553322,False,"{'hint': 0.0, 'scaffold': 0.4759, 'encouragement': 0.2587, 'simplify_problem': 0.0816, 'harder_problem': 0.0796, 'break': 0.0828, 'explanation': 0.0, 'no_action': 0.0213}",[],True
3724397c8c31,999,50000,1000,57.5,0.0003,64,2048,0.2,0.01,10,3.49834716182602,0.048,0.36166722471007506,0.5576334399398531,0.28871698315911726,0.005155578030152774,0.47913288896895456,0.5759544190945463,0.18611459617936033,0.39980784243079326,0.2887968133869773,1.6681676236047163,False,"{'hint': 0.0, 'scaffold': 0.2517, 'encouragement': 0.2271, 'simplify_problem': 0.0463, 'harder_problem': 0.0371, 'break': 0.0214, 'explanation': 0.2651, 'no_action': 0.1513}",[],True
3724397c8c31,2024,50000,1000,57.8,0.0003,64,2048,0.2,0.01,10,3.4951382463014715,0.11,0.37230925396873005,0.556006494450868,0.579709368131549,0.0052186226653040055,0.5845768150822303,0.5848873353588377,0.1835505547001271,0.29143602085840353,0.5793020457280386,1.3090607378244354,False,"{'hint': 0.0, 'scaffold': 0.4968, 'encouragement': 0.2511, 'simplify_problem': 0.1289, 'harder_problem': 0.0825, 'break': 0.0035, 'explanation': 0.0003, 'no_action': 0.0368}",[],True
3724397c8c31,777,50000,1000,57.5,0.0003,64,2048,0.2,0.01,10,3.485599916884623,0.049,0.35277237681039403,0.5457687648230408,0.4597137271750806,0.004985404589325765,0.5862724308320163,0.5807265452283926,0.1851824975383535,0.2960769800148038,0.45973953227839237,1.596330169568142,False,"{'hint': 0.0, 'scaffold': 0.3849, 'encouragement': 0.2366, 'simplify_problem': 0.135, 'harder_problem': 0.0749, 'break': 0.0037, 'explanation': 0.1092, 'no_action': 0.0558}",[],True
