config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,n_steps,clip_range,ent_coef,n_epochs,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline
b26b0f1f9656,42,50000,1000,81.0,0.0001,32,512,0.1,0.05,3,3.6472586986927724,0.116,0.4416327283087364,0.6117911363034487,0.50179099206431,0.006213949864071104,0.4560876444551263,0.5746756160397835,0.19082846618408084,0.25884756354022714,0.7411524364597729,1.0496135262756794,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.2588, 'simplify_problem': 0.0, 'harder_problem': 0.0017, 'break': 0.0, 'explanation': 0.2394, 'no_action': 0.0}",[],False
464ffe88e0db,42,50000,1000,81.3,0.0001,32,512,0.1,0.01,3,3.632843928567038,0.106,0.4398078035042028,0.6107276467226755,0.5006235113619917,0.006192277761404168,0.45608026916606587,0.5748035902362739,0.19057409107849094,0.25995353681006167,0.7400464631899383,1.0393537605450003,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.2401, 'no_action': 0.0}",[],False
295d42b334f0,42,50000,1000,81.5,0.0001,32,512,0.1,0.001,3,3.638056729957874,0.116,0.44069374850967447,0.611207030391728,0.5006663334583357,0.006202251133639475,0.4572693224378618,0.5746723615434488,0.19058732707713258,0.25992909932103586,0.7400709006789641,1.0392748737016495,False,"{'hint': 0.0, 'scaffold': 0.5001, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.24, 'no_action': 0.0}",[],False
e45d67efa6e4,42,50000,1000,103.5,0.0001,32,512,0.1,0.01,5,3.4835897557111877,0.084,0.3645465816948306,0.5547355323357178,0.5159979337108478,0.005070910414072644,0.6090883601698309,0.5783433388951135,0.18165807187182137,0.35265961707922777,0.6473403829207723,1.2639875154149274,False,"{'hint': 0.0, 'scaffold': 0.4983, 'encouragement': 0.2514, 'simplify_problem': 0.1013, 'harder_problem': 0.0176, 'break': 0.0, 'explanation': 0.1314, 'no_action': 0.0}",[],False
0f35e9c7ff04,42,50000,1000,104.5,0.0001,32,512,0.1,0.001,5,3.5434234552459785,0.051,0.34855717442981654,0.5483673014219008,0.5002766988387413,0.004939415430274117,0.4275994556951893,0.5747217780479007,0.16306679046471576,0.4997398543184183,0.5002601456815817,1.0444346532752262,False,"{'hint': 0.0, 'scaffold': 0.4996, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0007, 'break': 0.2398, 'explanation': 0.0, 'no_action': 0.0}",[],False
637876c1ba67,42,50000,1000,104.5,0.0001,32,512,0.1,0.05,5,3.3090470610740557,0.051,0.3270000327075785,0.5311138444378297,0.5329223356589012,0.004596912636610211,0.6507148292018742,0.5782747263121376,0.1821533291449647,0.4082535741460094,0.5355812742781627,1.3005196499812732,False,"{'hint': 0.0, 'scaffold': 0.4911, 'encouragement': 0.246, 'simplify_problem': 0.1623, 'harder_problem': 0.0414, 'break': 0.0, 'explanation': 0.0031, 'no_action': 0.0562}",[],False
d3ee9cd6030d,42,50000,1000,74.8,0.0001,32,512,0.1,0.1,3,3.54627402609006,0.182,0.4357078055731398,0.6025620745415013,0.5435069183573605,0.006043146186763671,0.5689478650151567,0.5682460917129878,0.19000713176636874,0.2011121594764419,0.7988878405235581,1.3300738686263893,False,"{'hint': 0.0, 'scaffold': 0.4841, 'encouragement': 0.1159, 'simplify_problem': 0.0853, 'harder_problem': 0.0614, 'break': 0.0, 'explanation': 0.2533, 'no_action': 0.0}",[],False
3320a3d89186,42,50000,1000,160.5,0.0001,32,512,0.1,0.01,10,3.540326248051276,0.077,0.34422958366575007,0.5416774801301204,0.5231691008816329,0.004808815863468257,0.539308742841123,0.580235407809867,0.17648107559122286,0.4110497016300212,0.5227882574392246,1.386185910035988,False,"{'hint': 0.0, 'scaffold': 0.4964, 'encouragement': 0.2402, 'simplify_problem': 0.0687, 'harder_problem': 0.0258, 'break': 0.1021, 'explanation': 0.0007, 'no_action': 0.0662}",[],False
4f204f1baf03,42,50000,1000,161.1,0.0001,32,512,0.1,0.001,10,3.647213787348358,0.111,0.43395315638773546,0.6048816079255057,0.5039750663204366,0.0060771450914589124,0.47615994871383927,0.5746304691848645,0.1885260225553405,0.2696530170686754,0.7303469829313247,1.1030408016728503,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.2589, 'simplify_problem': 0.0108, 'harder_problem': 0.0039, 'break': 0.0, 'explanation': 0.2264, 'no_action': 0.0}",[],False
057885241aee,42,50000,1000,96.6,0.0001,32,512,0.1,0.1,5,3.286092241058077,0.056,0.3073262889965794,0.516134055544666,0.4103398843899769,0.0042973131083428135,0.6433377387961072,0.5752344765999149,0.1792845359931333,0.47901397733189155,0.4746285393888421,1.6558117872454747,False,"{'hint': 0.0, 'scaffold': 0.3267, 'encouragement': 0.2556, 'simplify_problem': 0.1974, 'harder_problem': 0.0834, 'break': 0.026, 'explanation': 0.0645, 'no_action': 0.0464}",[],False
eff1f3d30d6d,42,50000,1000,75.5,0.0001,32,512,0.2,0.001,3,3.632843928567038,0.106,0.4398078035042028,0.6107276467226755,0.5006235113619917,0.006192277761404168,0.45608026916606587,0.5748035902362739,0.19057409107849094,0.25995353681006167,0.7400464631899383,1.0393537605450003,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.2401, 'no_action': 0.0}",[],False
2d80201c8bbb,42,50000,1000,99.5,0.0001,32,512,0.2,0.001,5,3.638056729957874,0.116,0.44069374850967447,0.611207030391728,0.5006663334583357,0.006202251133639475,0.4572693224378618,0.5746723615434488,0.19058732707713258,0.25992909932103586,0.7400709006789641,1.0392748737016495,False,"{'hint': 0.0, 'scaffold': 0.5001, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.24, 'no_action': 0.0}",[],False
099b33cb0f56,42,50000,1000,155.9,0.0001,32,512,0.1,0.05,10,3.567106121326543,0.059,0.3473689012607126,0.5453782574925142,0.49897832483836757,0.004882923303942318,0.4511594377027514,0.5737893531242259,0.16391657141802218,0.49983980135367856,0.49895870879891063,1.100711807777593,False,"{'hint': 0.0, 'scaffold': 0.4976, 'encouragement': 0.2544, 'simplify_problem': 0.0105, 'harder_problem': 0.0014, 'break': 0.235, 'explanation': 0.0, 'no_action': 0.0012}",[],False
ad4432006529,42,50000,1000,76.8,0.0001,32,512,0.2,0.01,3,3.632843928567038,0.106,0.4398078035042028,0.6107276467226755,0.5006235113619917,0.006192277761404168,0.45608026916606587,0.5748035902362739,0.19057409107849094,0.25995353681006167,0.7400464631899383,1.0393537605450003,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.2401, 'no_action': 0.0}",[],False
8250b22e54eb,42,50000,1000,78.1,0.0001,32,512,0.2,0.05,3,3.645020044060744,0.128,0.44768163752990936,0.6162264800628102,0.501941427849019,0.00630417177215769,0.45837172963660405,0.5736729793177429,0.1916615002227291,0.23833086261468808,0.761669137385312,1.0504422612000939,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.2383, 'simplify_problem': 0.0, 'harder_problem': 0.0019, 'break': 0.0, 'explanation': 0.2598, 'no_action': 0.0}",[],False
2791b212d9a3,42,50000,1000,158.8,0.0001,32,512,0.1,0.1,10,3.2650984730914123,0.115,0.3087508244152101,0.5122835368699036,0.3871370144186256,0.004225029637129589,0.6196146829454101,0.5696107805296562,0.1729231033161634,0.5490266835067461,0.4434353761953449,1.7342595168892783,False,"{'hint': 0.0069, 'scaffold': 0.2606, 'encouragement': 0.1964, 'simplify_problem': 0.2197, 'harder_problem': 0.126, 'break': 0.1329, 'explanation': 0.0569, 'no_action': 0.0006}",[],False
23bd69bf009c,42,50000,1000,101.5,0.0001,32,512,0.2,0.01,5,3.638056729957874,0.116,0.44069374850967447,0.611207030391728,0.5006663334583357,0.006202251133639475,0.4572693224378618,0.5746723615434488,0.19058732707713258,0.25992909932103586,0.7400709006789641,1.0392748737016495,False,"{'hint': 0.0, 'scaffold': 0.5001, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.24, 'no_action': 0.0}",[],False
66234719032b,42,50000,1000,103.9,0.0001,32,512,0.2,0.05,5,3.38605591985672,0.077,0.34937371400109135,0.545763989008308,0.5557319449629617,0.004891039281212507,0.6339968758761565,0.5802573179261864,0.18374914917483112,0.4162694757079345,0.5836504185524893,1.2805065757185683,False,"{'hint': 0.0001, 'scaffold': 0.4858, 'encouragement': 0.2544, 'simplify_problem': 0.1619, 'harder_problem': 0.0698, 'break': 0.0, 'explanation': 0.028, 'no_action': 0.0}",[],False
1160c7c4798e,42,50000,1000,160.8,0.0001,32,512,0.2,0.001,10,3.5602130035230113,0.057,0.3736250569137856,0.5667221429139031,0.5003545092656143,0.005308417594956773,0.44196893266074144,0.583258256561721,0.1874370443359955,0.2894547201537353,0.559572423732885,1.2682937586781509,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.2567, 'simplify_problem': 0.0019, 'harder_problem': 0.0, 'break': 0.0308, 'explanation': 0.0596, 'no_action': 0.151}",[],False
980ea06c31ce,42,50000,1000,81.4,0.0001,32,512,0.2,0.1,3,3.6180725420794215,0.159,0.4495233997634481,0.616402019001716,0.4601380218811762,0.006318193748599847,0.45343633992174176,0.5705543642016295,0.19273066466243421,0.20120397311126717,0.7542690879903682,1.3656603069195667,False,"{'hint': 0.0, 'scaffold': 0.4244, 'encouragement': 0.1864, 'simplify_problem': 0.0101, 'harder_problem': 0.0355, 'break': 0.0047, 'explanation': 0.2943, 'no_action': 0.0445}",[],False
291a11c0fc40,42,50000,1000,162.4,0.0001,32,512,0.2,0.01,10,3.5553396416907836,0.096,0.3974494480177525,0.5768874139759682,0.5020646440902321,0.005514661842056551,0.5498988604273898,0.5763559445837432,0.18391444961430997,0.30790490877410825,0.6920950912258917,1.1721309413617749,False,"{'hint': 0.0, 'scaffold': 0.5001, 'encouragement': 0.2519, 'simplify_problem': 0.056, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.192, 'no_action': 0.0}",[],False
be72cfd5af52,42,50000,1000,79.5,0.0001,32,512,0.3,0.001,3,3.632843928567038,0.106,0.4398078035042028,0.6107276467226755,0.5006235113619917,0.006192277761404168,0.45608026916606587,0.5748035902362739,0.19057409107849094,0.25995353681006167,0.7400464631899383,1.0393537605450003,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.2401, 'no_action': 0.0}",[],False
62cf960c5240,42,50000,1000,103.0,0.0001,32,512,0.2,0.1,5,3.5358225054752586,0.1,0.35538717384465995,0.5485642176805959,0.5181067843427504,0.004947514202690834,0.5219307029841779,0.5783515065311664,0.17297539802335207,0.47748848387742837,0.5222311235730023,1.406397530035271,False,"{'hint': 0.0, 'scaffold': 0.4432, 'encouragement': 0.2575, 'simplify_problem': 0.0793, 'harder_problem': 0.0747, 'break': 0.1407, 'explanation': 0.0043, 'no_action': 0.0003}",[],False
0d89e7a5e300,42,50000,1000,78.4,0.0001,32,512,0.3,0.01,3,3.632843928567038,0.106,0.4398078035042028,0.6107276467226755,0.5006235113619917,0.006192277761404168,0.45608026916606587,0.5748035902362739,0.19057409107849094,0.25995353681006167,0.7400464631899383,1.0393537605450003,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.2401, 'no_action': 0.0}",[],False
e90be2e496e1,42,50000,1000,163.7,0.0001,32,512,0.2,0.05,10,3.533216785943477,0.09,0.34292095604909584,0.5363006519721776,0.4421554734155151,0.0047020873744579176,0.5063892004486461,0.5738650154790838,0.17029526392373853,0.46829434385515145,0.5293422528440954,1.4761176240515193,False,"{'hint': 0.0, 'scaffold': 0.4208, 'encouragement': 0.2518, 'simplify_problem': 0.0565, 'harder_problem': 0.0213, 'break': 0.1601, 'explanation': 0.0872, 'no_action': 0.0024}",[],False
a9b3e99b75ba,42,50000,1000,101.9,0.0001,32,512,0.3,0.001,5,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False
7b3fdac26dda,42,50000,1000,161.1,0.0001,32,512,0.2,0.1,10,3.316464517511673,0.023,0.24819625959618186,0.475892547795205,0.36926,0.0034871542850992473,0.60842,0.5736046033995984,0.1610597797666943,0.6038399999999999,0.38588,1.4544199301141367,False,"{'hint': 0.0, 'scaffold': 0.3538, 'encouragement': 0.2599, 'simplify_problem': 0.1056, 'harder_problem': 0.0, 'break': 0.2384, 'explanation': 0.032, 'no_action': 0.0103}",[],False
a124265d5c0d,42,50000,1000,79.5,0.0001,32,512,0.3,0.05,3,3.642063996459874,0.107,0.440386820440793,0.6111318622278457,0.5002804728132387,0.006200373081142414,0.4546383080990147,0.5747944984127648,0.19075381644638564,0.25983337338780743,0.7401666266121925,1.0485315865707565,False,"{'hint': 0.0, 'scaffold': 0.4989, 'encouragement': 0.2598, 'simplify_problem': 0.0, 'harder_problem': 0.0014, 'break': 0.0, 'explanation': 0.2399, 'no_action': 0.0}",[],False
e658145d3978,42,50000,1000,102.6,0.0001,32,512,0.3,0.01,5,3.542486434752981,0.047,0.35017123014767015,0.5488732990526229,0.5002463331138908,0.004951126301392833,0.42857714789014334,0.5746439398500904,0.16329866782772484,0.49997998238449837,0.5000200176155016,1.0393084687863934,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False
3777a78b4cc2,42,50000,1000,163.0,0.0001,32,512,0.3,0.001,10,3.5371990400526676,0.051,0.3488886915396383,0.5486454319579206,0.5001132205778718,0.004944981157801929,0.42633874969983193,0.5747702763828476,0.16283444224493224,0.5000200112062756,0.49997998879372446,1.0393349023298666,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.24, 'explanation': 0.0, 'no_action': 0.0}",[],False
6bbb92eb3cdc,42,50000,1000,81.7,0.0001,32,512,0.3,0.1,3,3.3959325357139987,0.187,0.4422577084735935,0.6074507234715247,0.41927746637433766,0.0061543824799581955,0.4529945480515823,0.5647285923302525,0.20426593505554447,0.05466030941316112,0.6999416581165631,1.5220838766671507,False,"{'hint': 0.0, 'scaffold': 0.284, 'encouragement': 0.0179, 'simplify_problem': 0.0367, 'harder_problem': 0.1341, 'break': 0.0, 'explanation': 0.2819, 'no_action': 0.2454}",[],False
f545e65e0ba1,42,50000,1000,105.8,0.0001,32,512,0.3,0.05,5,3.550964880330565,0.062,0.3826696367804085,0.5684815500291431,0.4342860285839465,0.005345241715001712,0.5246991449910895,0.5733895661381824,0.17918659505113174,0.36292825534130274,0.6354097835445826,1.3551533225823964,False,"{'hint': 0.0, 'scaffold': 0.4271, 'encouragement': 0.26, 'simplify_problem': 0.0436, 'harder_problem': 0.0, 'break': 0.0594, 'explanation': 0.2083, 'no_action': 0.0017}",[],False
62956ba87ae9,42,50000,1000,165.2,0.0001,32,512,0.3,0.01,10,3.596880248107499,0.064,0.3889589614974455,0.5746889668761039,0.4947352208205937,0.005469646242207876,0.4921706047256708,0.5758474168523033,0.17974766467953457,0.35698838606327593,0.6144773728474169,1.3488756344736046,False,"{'hint': 0.0, 'scaffold': 0.493, 'encouragement': 0.2593, 'simplify_problem': 0.0254, 'harder_problem': 0.0018, 'break': 0.0723, 'explanation': 0.1197, 'no_action': 0.0285}",[],False
6005961af064,42,50000,1000,80.5,0.0001,32,1024,0.1,0.001,3,3.6452093029104535,0.116,0.44099282594957295,0.6113226980207672,0.501318925843554,0.006204567775852202,0.4572693224378618,0.5746546063809542,0.1906125303021564,0.26042981033066953,0.7395701896693304,1.0506143935309602,False,"{'hint': 0.0, 'scaffold': 0.4995, 'encouragement': 0.2599, 'simplify_problem': 0.0005, 'harder_problem': 0.0012, 'break': 0.0, 'explanation': 0.2389, 'no_action': 0.0}",[],False
9d29d288886e,42,50000,1000,104.8,0.0001,32,512,0.3,0.1,5,2.9974574339667206,0.026,0.25465726994063853,0.481179601340232,0.23193086956521744,0.003593326555186411,0.6060127215265831,0.5682238721511722,0.20355516614662997,0.39660759291114933,0.23192783133976078,1.441483697949937,False,"{'hint': 0.3715, 'scaffold': 0.1906, 'encouragement': 0.2538, 'simplify_problem': 0.1429, 'harder_problem': 0.0413, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False
57c694abc80e,42,50000,1000,164.1,0.0001,32,512,0.3,0.05,10,3.1819638842720543,0.004,0.15457529696177275,0.41349900885276736,0.16190000000000004,0.002239283506250495,0.607,0.5657318899047767,0.15760697108232102,0.47795999999999994,0.16191999999999998,1.5758812422857367,False,"{'hint': 0.0, 'scaffold': 0.1508, 'encouragement': 0.137, 'simplify_problem': 0.1481, 'harder_problem': 0.0111, 'break': 0.1929, 'explanation': 0.0, 'no_action': 0.3601}",[],False
764ef2d944b3,42,50000,1000,77.1,0.0001,32,1024,0.1,0.01,3,3.629770574555141,0.11,0.4202419467914143,0.5941845021002939,0.5022763726520647,0.005861316440546599,0.5033948206453164,0.575374394160112,0.18659110241864688,0.28610627090468466,0.7138937290953153,1.1407396426280998,False,"{'hint': 0.0, 'scaffold': 0.4994, 'encouragement': 0.2586, 'simplify_problem': 0.0275, 'harder_problem': 0.0028, 'break': 0.0, 'explanation': 0.2116, 'no_action': 0.0}",[],False
0dcfec6ad1a2,42,50000,1000,103.5,0.0001,32,1024,0.1,0.001,5,3.3189390902836378,0.08,0.3456535574749794,0.5434193523764472,0.5624287070663211,0.004843696560459061,0.6432376146421562,0.5792043848954939,0.18481496684020893,0.43956506067523726,0.5604349393247627,1.1938663996892103,False,"{'hint': 0.0, 'scaffold': 0.4922, 'encouragement': 0.2506, 'simplify_problem': 0.189, 'harder_problem': 0.0683, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0}",[],False
a88e0bdd44be,42,50000,1000,77.0,0.0001,32,1024,0.1,0.05,3,3.6464693629157674,0.121,0.43036768431128225,0.601430442835164,0.5121220373231821,0.006008366744033047,0.4864864864864865,0.5746607194797729,0.18809128989647722,0.26784605213070745,0.7321539478692926,1.1596224532734687,False,"{'hint': 0.0, 'scaffold': 0.4992, 'encouragement': 0.2479, 'simplify_problem': 0.0199, 'harder_problem': 0.0128, 'break': 0.0, 'explanation': 0.2201, 'no_action': 0.0}",[],False
24ff286656b0,42,50000,1000,166.1,0.0001,32,512,0.3,0.1,10,3.272116257440195,0.03,0.2673141257068613,0.49093093444911945,0.39384094379639445,0.0037896652641990687,0.6514796806531005,0.5712904189202662,0.16733568890401485,0.6030974248154151,0.3938411669367909,1.4893575745104024,False,"{'hint': 0.0, 'scaffold': 0.3494, 'encouragement': 0.2156, 'simplify_problem': 0.1802, 'harder_problem': 0.0445, 'break': 0.2072, 'explanation': 0.0, 'no_action': 0.0031}",[],False
082ba0a18087,42,50000,1000,101.7,0.0001,32,1024,0.1,0.01,5,3.495218451287651,0.105,0.37345034245371345,0.5606633407076063,0.5444671823359697,0.0051898359136263485,0.5961746445023032,0.5793903983806103,0.183285794695814,0.3656719407170038,0.6343280592829962,1.319175348277509,False,"{'hint': 0.0, 'scaffold': 0.4887, 'encouragement': 0.2534, 'simplify_problem': 0.1123, 'harder_problem': 0.0525, 'break': 0.0, 'explanation': 0.0931, 'no_action': 0.0}",[],False
dc92bda1ae0e,42,50000,1000,163.2,0.0001,32,1024,0.1,0.001,10,3.5663589214747935,0.117,0.3902031684054834,0.5717366507045227,0.5357685360205855,0.005411612600926901,0.5647105948327659,0.578970355337148,0.1846279676964675,0.34065691968756256,0.6593430803124374,1.31661742330999,False,"{'hint': 0.0, 'scaffold': 0.4874, 'encouragement': 0.2525, 'simplify_problem': 0.0881, 'harder_problem': 0.0482, 'break': 0.0, 'explanation': 0.1237, 'no_action': 0.0}",[],False
88112de95dd7,42,50000,1000,78.9,0.0001,32,1024,0.1,0.1,3,3.4737584102301335,0.155,0.39181550116384517,0.5703612780228207,0.5819266348027134,0.00540528500588286,0.5900792214581574,0.5775426618055495,0.1847940226761637,0.3540837254192303,0.645554349137411,1.4414094822070853,False,"{'hint': 0.0001, 'scaffold': 0.471, 'encouragement': 0.1984, 'simplify_problem': 0.1387, 'harder_problem': 0.1105, 'break': 0.017, 'explanation': 0.064, 'no_action': 0.0002}",[],False
6b583ba88402,42,50000,1000,103.2,0.0001,32,1024,0.1,0.05,5,3.629260941701402,0.168,0.4385593622682142,0.6053903555708892,0.5510075436127558,0.006097231303915852,0.42618641517006123,0.5752877220337884,0.18058525010298884,0.3355473061101636,0.6644526938898364,1.33915806641781,False,"{'hint': 0.0, 'scaffold': 0.4987, 'encouragement': 0.2485, 'simplify_problem': 0.0108, 'harder_problem': 0.052, 'break': 0.0763, 'explanation': 0.1138, 'no_action': 0.0}",[],False
8de27358f3fb,42,50000,1000,162.2,0.0001,32,1024,0.1,0.01,10,3.5940597916932346,0.151,0.41204544549011984,0.5856316197519437,0.5231626046381045,0.005695490992796876,0.48341051703053267,0.5774597665288718,0.18158773853254256,0.36935907459754214,0.6306409254024579,1.463898144256938,False,"{'hint': 0.0, 'scaffold': 0.4518, 'encouragement': 0.2542, 'simplify_problem': 0.0586, 'harder_problem': 0.0711, 'break': 0.0565, 'explanation': 0.1077, 'no_action': 0.0}",[],False
1e7650d18fd3,42,50000,1000,81.9,0.0001,32,1024,0.2,0.001,3,3.638056729957874,0.116,0.44069374850967447,0.611207030391728,0.5006663334583357,0.006202251133639475,0.4572693224378618,0.5746723615434488,0.19058732707713258,0.25992909932103586,0.7400709006789641,1.0392748737016495,False,"{'hint': 0.0, 'scaffold': 0.5001, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.24, 'no_action': 0.0}",[],False
bd6a16dbcd38,42,50000,1000,104.3,0.0001,32,1024,0.1,0.1,5,3.4014318075073184,0.117,0.33776170360301583,0.535733258533859,0.46345840454660053,0.004699193888069675,0.5162727236245436,0.5671512101937716,0.17598573168273865,0.30557004695212486,0.4814198001524941,1.5619689961166512,False,"{'hint': 0.0, 'scaffold': 0.3659, 'encouragement': 0.0063, 'simplify_problem': 0.0775, 'harder_problem': 0.0969, 'break': 0.2218, 'explanation': 0.0186, 'no_action': 0.213}",[],False
f98d5e183183,42,50000,1000,163.0,0.0001,32,1024,0.1,0.05,10,3.2406205503907954,0.054,0.3206108762632384,0.5269498697466395,0.3411727440617251,0.0045135364263825415,0.6669536662528533,0.5667764001828722,0.17378171459607455,0.4467982860117737,0.5361419246325738,1.7144159611559309,False,"{'hint': 0.0014, 'scaffold': 0.2546, 'encouragement': 0.19, 'simplify_problem': 0.2248, 'harder_problem': 0.0866, 'break': 0.032, 'explanation': 0.195, 'no_action': 0.0157}",[],False
080b8caad636,42,50000,1000,78.7,0.0001,32,1024,0.2,0.01,3,3.6410633052559955,0.107,0.4403255057115867,0.611093859889708,0.5006412891397694,0.006199611999308371,0.4548385804694384,0.5747969904985923,0.19069902422803497,0.25991348233597694,0.740086517664023,1.0474006586566498,False,"{'hint': 0.0, 'scaffold': 0.499, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0012, 'break': 0.0, 'explanation': 0.2399, 'no_action': 0.0}",[],False
356dcab02938,42,50000,1000,103.4,0.0001,32,1024,0.2,0.001,5,3.632843928567038,0.106,0.4398078035042028,0.6107276467226755,0.5006235113619917,0.006192277761404168,0.45608026916606587,0.5748035902362739,0.19057409107849094,0.25995353681006167,0.7400464631899383,1.0393537605450003,False,"{'hint': 0.0, 'scaffold': 0.5, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0, 'break': 0.0, 'explanation': 0.2401, 'no_action': 0.0}",[],False
fe817c4fb8de,42,50000,1000,162.8,0.0001,32,1024,0.1,0.1,10,3.197482463149985,0.01,0.20786821669766808,0.45009787760720543,0.22999404255319153,0.0029714391676893166,0.6360181610896654,0.5774290529968814,0.17420957349702992,0.49332959977598656,0.23029381762905773,1.70056197928192,False,"{'hint': 0.016, 'scaffold': 0.1536, 'encouragement': 0.2469, 'simplify_problem': 0.2079, 'harder_problem': 0.0764, 'break': 0.0385, 'explanation': 0.0003, 'no_action': 0.2604}",[],False
6ce800cd0c85,42,50000,1000,73.4,0.0001,32,1024,0.2,0.05,3,3.4545119079977233,0.057,0.3193477708161277,0.5231466285533616,0.4852086404029461,0.004437472117360866,0.5891752267675857,0.5775484265944513,0.17219768120784432,0.4960253098656415,0.5039746901343586,1.3716432967131793,False,"{'hint': 0.0, 'scaffold': 0.4625, 'encouragement': 0.2579, 'simplify_problem': 0.1045, 'harder_problem': 0.0226, 'break': 0.1336, 'explanation': 0.0189, 'no_action': 0.0}",[],False
cefc1b2257a4,42,50000,1000,99.0,0.0001,32,1024,0.2,0.01,5,3.642365073390753,0.116,0.441013436296671,0.6113889892055829,0.5012726492478093,0.006205895484895358,0.45678863986861346,0.5746948317602505,0.19069845609870464,0.25992909932103586,0.7400709006789641,1.043111232503374,False,"{'hint': 0.0, 'scaffold': 0.5001, 'encouragement': 0.2599, 'simplify_problem': 0.0, 'harder_problem': 0.0005, 'break': 0.0, 'explanation': 0.2395, 'no_action': 0.0}",[],False
5d0c68496875,42,50000,1000,156.6,0.0001,32,1024,0.2,0.001,10,3.541234625022326,0.053,0.34928492945117456,0.5488647467969476,0.4996732205778717,0.004949369912284981,0.4258784919554951,0.5747551533305473,0.1628332730470782,0.5,0.5,1.046633101910537,False,"{'hint': 0.0, 'scaffold': 0.4991, 'encouragement': 0.26, 'simplify_problem': 0.0, 'harder_problem': 0.0006, 'break': 0.24, 'explanation': 0.0003, 'no_action': 0.0}",[],False
e4051c7e1096,42,50000,1000,73.3,0.0001,32,1024,0.2,0.1,3,3.375600887636999,0.047,0.31505446563273454,0.5228610379797111,0.5061678511300537,0.004430422860906968,0.6322764032348467,0.5755676830610718,0.1747484859826143,0.46815197373688844,0.5140523660821523,1.4228671830133852,False,"{'hint': 0.0, 'scaffold': 0.4763, 'encouragement': 0.2122, 'simplify_problem': 0.1348, 'harder_problem': 0.0298, 'break': 0.1211, 'explanation': 0.008, 'no_action': 0.0178}",[],False
7de89ffdefcd,42,50000,1000,95.6,0.0001,32,1024,0.2,0.05,5,3.529702686979572,0.052,0.3352215051863507,0.536045898624235,0.5109635126928629,0.00469566827688103,0.5526811100877017,0.5764002924330734,0.1699444240222371,0.4905690601097273,0.5094309398902728,1.2568104203186508,False,"{'hint': 0.0, 'scaffold': 0.4936, 'encouragement': 0.2376, 'simplify_problem': 0.0729, 'harder_problem': 0.0155, 'break': 0.1801, 'explanation': 0.0003, 'no_action': 0.0}",[],False
