probe_id,action,Q_hat,V_s,A_hat,prob,logit,ppo_action,dqn_action,harder_available
9,encouragement,5.569303383029723,5.090917110443115,0.47838627258660793,0.46045663952827454,-0.7755365967750549,encouragement,explanation,1
9,simplify_problem,5.631064431901128,5.090917110443115,0.5401473214580124,0.0925430878996849,-2.3800809383392334,encouragement,explanation,1
9,harder_problem,5.308124756823548,5.090917110443115,0.21720764638043288,0.012672360986471176,-4.3683319091796875,encouragement,explanation,1
9,break,5.529540400782912,5.090917110443115,0.4386232903397964,0.15616475045681,-1.8568437099456787,encouragement,explanation,1
9,explanation,5.559554960832963,5.090917110443115,0.4686378503898476,0.0833769142627716,-2.4843838214874268,encouragement,explanation,1
9,no_action,5.5232473912417515,5.090917110443115,0.4323302807986362,0.1599903404712677,-1.832641839981079,encouragement,explanation,1
10,scaffold,5.425904474397944,4.967584133148193,0.45832034124975074,0.1064000129699707,-2.2405495643615723,encouragement,scaffold,1
10,encouragement,5.631430549816854,4.967584133148193,0.6638464166686608,0.4025362730026245,-0.9099700450897217,encouragement,scaffold,1
10,simplify_problem,5.553966683007738,4.967584133148193,0.586382549859545,0.14358605444431305,-1.9408206939697266,encouragement,scaffold,1
10,harder_problem,5.474695045743435,4.967584133148193,0.507110912595242,0.008050143718719482,-4.822065353393555,encouragement,scaffold,1
10,break,5.7075014803066315,4.967584133148193,0.7399173471584382,0.1476593315601349,-1.9128473997116089,encouragement,scaffold,1
10,explanation,5.445019489350903,4.967584133148193,0.4774353562027098,0.08877203613519669,-2.4216835498809814,encouragement,scaffold,1
10,no_action,5.350119095465902,4.967584133148193,0.3825349623177088,0.1029960960149765,-2.273064136505127,encouragement,scaffold,1
11,hint,5.360045042278015,4.637301445007324,0.722743597270691,0.07947060465812683,-2.5323679447174072,simplify_problem,scaffold,1
11,scaffold,5.583311529113303,4.637301445007324,0.9460100841059784,0.19449633359909058,-1.6373419761657715,simplify_problem,scaffold,1
11,encouragement,5.602028960436742,4.637301445007324,0.9647275154294181,0.09731927514076233,-2.3297581672668457,simplify_problem,scaffold,1
11,simplify_problem,5.305991141739022,4.637301445007324,0.6686896967316978,0.4773746728897095,-0.7394536137580872,simplify_problem,scaffold,1
11,harder_problem,5.1340250721864695,4.637301445007324,0.4967236271791453,0.0028991219587624073,-5.843347549438477,simplify_problem,scaffold,1
11,break,5.270942618800128,4.637301445007324,0.633641173792804,0.05724416300654411,-2.860429525375366,simplify_problem,scaffold,1
11,explanation,5.3498204642476015,4.637301445007324,0.7125190192402773,0.0805811658501625,-2.5184903144836426,simplify_problem,scaffold,1
11,no_action,5.333984221121265,4.637301445007324,0.6966827761139411,0.010614723898470402,-4.545513153076172,simplify_problem,scaffold,1
12,hint,5.540987208144681,4.6657304763793945,0.8752567317652868,0.2926010191440582,-1.2289453744888306,hint,scaffold,1
12,scaffold,5.412072688298289,4.6657304763793945,0.7463422119188943,0.006844233255833387,-4.984348773956299,hint,scaffold,1
12,encouragement,5.541247879115839,4.6657304763793945,0.8755174027364445,0.11091703176498413,-2.1989729404449463,hint,scaffold,1
12,simplify_problem,5.419726092201304,4.6657304763793945,0.7539956158219097,0.12710601091384888,-2.0627338886260986,hint,scaffold,1
12,harder_problem,5.045078799624122,4.6657304763793945,0.3793483232447272,0.18948230147361755,-1.6634597778320312,hint,scaffold,1
12,explanation,5.35520151525693,4.6657304763793945,0.6894710388775351,0.03369741514325142,-3.390334129333496,hint,scaffold,1
12,no_action,5.260839302749181,4.6657304763793945,0.5951088263697866,0.2393520027399063,-1.4298200607299805,hint,scaffold,1
13,hint,5.306453336641492,4.886383056640625,0.4200702800008669,0.06201152503490448,-2.780435085296631,encouragement,explanation,1
13,encouragement,5.442842403642059,4.886383056640625,0.5564593470014341,0.48194703459739685,-0.7299211025238037,encouragement,explanation,1
13,simplify_problem,5.5421227045088495,4.886383056640625,0.6557396478682245,0.19102957844734192,-1.6553270816802979,encouragement,explanation,1
13,harder_problem,5.320944171135933,4.886383056640625,0.4345611144953079,0.014086977578699589,-4.262504577636719,encouragement,explanation,1
13,explanation,5.5949602947861905,4.886383056640625,0.7085772381455655,0.11850308626890182,-2.1328163146972656,encouragement,explanation,1
13,no_action,5.364326788771101,4.886383056640625,0.47794373213047603,0.13242176175117493,-2.021763324737549,encouragement,explanation,1
14,hint,5.2021116623302195,4.740710258483887,0.46140140384633277,0.029926657676696777,-3.509005546569824,encouragement,scaffold,1
14,scaffold,5.229483865758801,4.740710258483887,0.48877360727491403,0.1112971156835556,-2.195551872253418,encouragement,scaffold,1
14,encouragement,5.248818213146671,4.740710258483887,0.5081079546627842,0.4636024832725525,-0.7687277793884277,encouragement,scaffold,1
14,simplify_problem,5.755538998702676,4.740710258483887,1.014828740218789,0.04933789744973183,-3.0090627670288086,encouragement,scaffold,1
14,harder_problem,4.925952389236137,4.740710258483887,0.1852421307522505,0.04516623541712761,-3.097405433654785,encouragement,scaffold,1
14,no_action,5.176142242701131,4.740710258483887,0.43543198421724405,0.3006695806980133,-1.2017433643341064,encouragement,scaffold,1
15,hint,5.46142463988867,4.653486728668213,0.8079379112204572,0.024498838931322098,-3.7091293334960938,encouragement,scaffold,1
15,scaffold,5.149801367699651,4.653486728668213,0.49631463903143835,0.08204087615013123,-2.500537633895874,encouragement,scaffold,1
15,encouragement,5.352621483224059,4.653486728668213,0.6991347545558462,0.36153337359428406,-1.017400860786438,encouragement,scaffold,1
15,harder_problem,5.22525732262684,4.653486728668213,0.5717705939586271,0.0664871335029602,-2.7107467651367188,encouragement,scaffold,1
15,break,5.221602531992744,4.653486728668213,0.568115803324531,0.16099049150943756,-1.826409935951233,encouragement,scaffold,1
15,no_action,5.298972622722117,4.653486728668213,0.6454858940539046,0.3044492304325104,-1.1892508268356323,encouragement,scaffold,1
16,hint,5.380720374312728,4.700484752655029,0.6802356216576984,0.033818524330854416,-3.386746644973755,encouragement,scaffold,1
16,scaffold,5.363653618487094,4.700484752655029,0.6631688658320645,0.05893237888813019,-2.831364631652832,encouragement,scaffold,1
16,encouragement,5.187976608530419,4.700484752655029,0.48749185587538957,0.415302574634552,-0.8787478804588318,encouragement,scaffold,1
16,harder_problem,5.19733821657478,4.700484752655029,0.4968534639197504,0.021537281572818756,-3.8379697799682617,encouragement,scaffold,1
16,break,5.159031345039007,4.700484752655029,0.45854659238397755,0.17557629942893982,-1.7396814823150635,encouragement,scaffold,1
16,explanation,5.330406879043351,4.700484752655029,0.6299221263883217,0.061240486800670624,-2.7929468154907227,encouragement,scaffold,1
16,no_action,5.219269725737094,4.700484752655029,0.5187849730820648,0.2335924208164215,-1.4541773796081543,encouragement,scaffold,1
17,scaffold,5.303376848206393,4.961862564086914,0.34151428411947915,0.044758979231119156,-3.1064631938934326,encouragement,scaffold,1
17,encouragement,5.431123434632391,4.961862564086914,0.4692608705454768,0.43819066882133484,-0.8251010775566101,encouragement,scaffold,1
17,simplify_problem,5.548698994689762,4.961862564086914,0.5868364306028475,0.05712549760937691,-2.862504720687866,encouragement,scaffold,1
17,harder_problem,5.357709591830059,4.961862564086914,0.3958470277431445,0.013890551403164864,-4.276546478271484,encouragement,scaffold,1
17,break,5.241078556609492,4.961862564086914,0.27921599252257767,0.1659054458141327,-1.7963371276855469,encouragement,scaffold,1
17,explanation,5.293580860441642,4.961862564086914,0.3317182963547278,0.055203020572662354,-2.896737575531006,encouragement,scaffold,1
17,no_action,5.446348327167831,4.961862564086914,0.48448576308091695,0.22492580115795135,-1.4919846057891846,encouragement,scaffold,1
18,hint,5.4479284252429885,4.993071556091309,0.4548568691516799,0.03610233962535858,-3.3213977813720703,no_action,scaffold,1
18,scaffold,5.442023734501085,4.993071556091309,0.4489521784097761,0.08411815017461777,-2.4755330085754395,no_action,scaffold,1
18,simplify_problem,5.597315944141647,4.993071556091309,0.6042443880503381,0.04946315288543701,-3.0065274238586426,no_action,scaffold,1
18,harder_problem,5.174503750046851,4.993071556091309,0.18143219395554233,0.07980365306138992,-2.528186082839966,no_action,scaffold,1
18,break,5.318202273621985,4.993071556091309,0.32513071753067635,0.22230756282806396,-1.5036934614181519,no_action,scaffold,1
18,explanation,5.30333818982092,4.993071556091309,0.3102666337296114,0.08091109991073608,-2.514404296875,no_action,scaffold,1
18,no_action,5.079205412039105,4.993071556091309,0.08613385594779643,0.44729405641555786,-0.8045390844345093,no_action,scaffold,1
19,scaffold,5.289401022062475,4.857169151306152,0.43223187075632286,0.11471103131771088,-2.1653389930725098,no_action,scaffold,1
19,simplify_problem,5.466008869208148,4.857169151306152,0.6088397179019953,0.045334912836551666,-3.0936777591705322,no_action,scaffold,1
19,harder_problem,5.093181062020865,4.857169151306152,0.23601191071471295,0.10455697774887085,-2.2580230236053467,no_action,scaffold,1
19,break,5.303675379666807,4.857169151306152,0.44650622836065423,0.2158757746219635,-1.5330522060394287,no_action,scaffold,1
19,explanation,5.290581053296549,4.857169151306152,0.4334119019903966,0.0892426148056984,-2.4163966178894043,no_action,scaffold,1
19,no_action,5.142836033212326,4.857169151306152,0.28566688190617384,0.4302787184715271,-0.8433220982551575,no_action,scaffold,1
20,hint,5.101011854658888,4.582890510559082,0.5181213440998063,0.026535995304584503,-3.6292531490325928,no_action,explanation,1
20,simplify_problem,5.497262355336522,4.582890510559082,0.91437184477744,0.028020288795232773,-3.57482647895813,no_action,explanation,1
20,harder_problem,5.283244965900467,4.582890510559082,0.700354455341385,0.22437159717082977,-1.4944517612457275,no_action,explanation,1
20,break,5.2261057202094765,4.582890510559082,0.6432152096503945,0.19158269464969635,-1.6524357795715332,no_action,explanation,1
20,explanation,5.017217504997395,4.582890510559082,0.4343269944383126,0.08592507243156433,-2.454279661178589,no_action,explanation,1
20,no_action,5.17349707752657,4.582890510559082,0.5906065669674883,0.4435643255710602,-0.8129125237464905,no_action,explanation,1
21,hint,5.320543832036745,4.713345527648926,0.6071983043878193,0.01954447291791439,-3.9350624084472656,no_action,scaffold,1
21,scaffold,5.417892701132214,4.713345527648926,0.704547173483288,0.11320637166500092,-2.1785426139831543,no_action,scaffold,1
21,encouragement,5.2542284598662,4.713345527648926,0.5408829322172739,0.3061632812023163,-1.1836365461349487,no_action,scaffold,1
