config_id,label,seed,train_timesteps,use_checkpoints,selection,val_learning_gain,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,net_arch,learning_gain,final_knowledge,success_rate,adaptation_accuracy,mean_episode_reward
086defd4a5,expl_frac_0.7,0,50000,False,final@50000,,21.5,0.0005,64,100000,2000,0.7,0.05,"[64, 64]",0.35277666456694023,0.5587711719555227,0.026,0.37851999999999997,3.3886401559810113
086defd4a5,expl_frac_0.7,1,50000,False,final@50000,,21.7,0.0005,64,100000,2000,0.7,0.05,"[64, 64]",0.5509201922082301,0.6907231124261578,0.314,0.6202902568661264,3.099888552771554
086defd4a5,expl_frac_0.7,7,50000,False,final@50000,,21.6,0.0005,64,100000,2000,0.7,0.05,"[64, 64]",0.3674172618664827,0.5663464056370581,0.07,0.5855398226950354,3.249465505402811
086defd4a5,expl_frac_0.7,13,50000,False,final@50000,,22.0,0.0005,64,100000,2000,0.7,0.05,"[64, 64]",0.40504832625106046,0.5938579795895492,0.066,0.4975412765957447,3.6105931581724926
086defd4a5,expl_frac_0.7,21,50000,False,final@50000,,21.1,0.0005,64,100000,2000,0.7,0.05,"[64, 64]",0.47078895270204496,0.6337730749214736,0.156,0.5299621842560988,3.626996577065842
086defd4a5,expl_frac_0.7,99,50000,False,final@50000,,21.8,0.0005,64,100000,2000,0.7,0.05,"[64, 64]",0.5069799469611534,0.6593348653667618,0.256,0.6027957944463251,2.9981179288857973
086defd4a5,expl_frac_0.7,100,50000,False,final@50000,,21.6,0.0005,64,100000,2000,0.7,0.05,"[64, 64]",0.6418554702879798,0.7532998798400515,0.444,0.7168583633558703,3.0254666947100324
086defd4a5,expl_frac_0.7,200,50000,False,final@50000,,21.8,0.0005,64,100000,2000,0.7,0.05,"[64, 64]",0.5157430016911679,0.667730778184601,0.268,0.6791636718512245,3.2012422441439403
086defd4a5,expl_frac_0.7,314,50000,False,final@50000,,21.6,0.0005,64,100000,2000,0.7,0.05,"[64, 64]",0.245135066333319,0.47929639289680964,0.014,0.05980000000000001,3.0299111484850987
0bc4111beb,final_eps_0.05,42,50000,False,final@50000,,22.7,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.39518582449214834,0.5850601796472183,0.066,0.45524178375464674,3.471971414526989
0bc4111beb,final_eps_0.05,0,50000,False,final@50000,,22.8,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.4776007880176598,0.6424691719795077,0.162,0.6774767515005486,3.4528299540616265
0bc4111beb,final_eps_0.05,1,50000,False,final@50000,,22.3,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.4426621193376801,0.6172237612035185,0.104,0.47842439024390243,3.5055314743358075
0bc4111beb,final_eps_0.05,7,50000,False,final@50000,,22.6,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.6555215271185939,0.7632457497077291,0.522,0.9441713253471449,3.0252875329419813
0bc4111beb,final_eps_0.05,13,50000,False,final@50000,,23.0,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.2802630252467037,0.5077918959790707,0.02,0.2546,3.0846710011352507
0bc4111beb,final_eps_0.05,21,50000,False,final@50000,,22.6,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.3770462006723045,0.5654904197073417,0.122,0.08564200424843896,3.0637645032620346
0bc4111beb,final_eps_0.05,99,50000,False,final@50000,,22.9,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.3546497991168408,0.5532781740389505,0.072,0.5012123218229463,3.387660216071414
0bc4111beb,final_eps_0.05,100,50000,False,final@50000,,22.9,0.0005,64,100000,2000,0.3,0.05,"[64, 64]",0.5459922495466751,0.687073850238513,0.262,0.6958477679946589,3.3096827547215684
