config_id,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_rate,batch_size,buffer_size,target_update_interval,exploration_fraction,exploration_final_eps,mean_episode_reward,success_rate,learning_gain,final_knowledge,adaptation_accuracy,mean_delta_k_per_step,p_correct,mean_engagement,mean_frustration,comfort_action_fraction,challenge_action_fraction,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions,is_baseline
2979054e96e8,42,50000,1000,39.2,0.0001,32,10000,500,0.2,0.05,3.062710122681956,0.01,0.24072746963254976,0.47493654384633505,0.24137999999999998,0.0034680342061218484,0.6722,0.5680130097263211,0.17326048679915693,0.41568,0.2626,1.7434015614279064,False,"{'hint': 0.0212, 'scaffold': 0.1754, 'encouragement': 0.2553, 'simplify_problem': 0.2505, 'harder_problem': 0.066, 'break': 0.0, 'explanation': 0.0712, 'no_action': 0.1604}",[],False
04ea83ae7c7c,42,50000,1000,39.4,0.0001,32,10000,500,0.3,0.05,2.9538589349994444,0.024,0.3055561673709695,0.5192882701603075,0.06016695652173914,0.004357072985974849,0.47555875702823297,0.5505788352947567,0.22014737009019356,0.15142965764251556,0.5593172859515377,1.2741909783115213,False,"{'hint': 0.4991, 'scaffold': 0.0559, 'encouragement': 0.1514, 'simplify_problem': 0.0308, 'harder_problem': 0.0043, 'break': 0.0, 'explanation': 0.2584, 'no_action': 0.0}",[],False
dc4c0766a8b4,42,50000,1000,39.6,0.0001,32,10000,500,0.1,0.01,3.38473430974846,0.09,0.4020756907694224,0.5837754685493391,0.5210973100931721,0.005652273701467868,0.6267873593142949,0.5589631039549727,0.18325275670210545,0.10501862458445148,0.5248127528337405,1.3420616257631992,False,"{'hint': 0.0037, 'scaffold': 0.4857, 'encouragement': 0.0035, 'simplify_problem': 0.1189, 'harder_problem': 0.0354, 'break': 0.1015, 'explanation': 0.2513, 'no_action': 0.0}",[],False
6c04a31ff071,42,50000,1000,39.6,0.0001,32,10000,500,0.1,0.1,3.1215780027300375,0.013,0.24006493759130143,0.4724169534952094,0.31478,0.003417642399099336,0.66532,0.566526213774913,0.16349333569532928,0.45564,0.31484,1.504950850414891,False,"{'hint': 0.0, 'scaffold': 0.2725, 'encouragement': 0.211, 'simplify_problem': 0.2286, 'harder_problem': 0.0424, 'break': 0.2447, 'explanation': 0.001, 'no_action': 0.0}",[],False
0ed7f9656911,42,50000,1000,39.5,0.0001,32,10000,500,0.2,0.1,3.1511463733832734,0.086,0.39728420067321657,0.5807057580638734,0.5660433634923603,0.005590798344287075,0.6433492209716826,0.5617559547811231,0.18565890175047675,0.09312292225737974,0.5659871029759282,1.4164932919040016,False,"{'hint': 0.0, 'scaffold': 0.3288, 'encouragement': 0.0002, 'simplify_problem': 0.3261, 'harder_problem': 0.2372, 'break': 0.062, 'explanation': 0.0148, 'no_action': 0.0309}",[],False
c2c9aa278d26,42,50000,1000,39.5,0.0001,32,10000,500,0.3,0.01,3.5704599426092125,0.097,0.42257868390067427,0.599076636232254,0.4462503858319601,0.0059589402125292705,0.5006208443483137,0.5722489206853044,0.19089117725273944,0.2291516462388849,0.4625690939677962,1.3174143154417939,False,"{'hint': 0.0162, 'scaffold': 0.4293, 'encouragement': 0.2291, 'simplify_problem': 0.0393, 'harder_problem': 0.017, 'break': 0.0, 'explanation': 0.269, 'no_action': 0.0}",[],False
641c42be7869,42,50000,1000,39.7,0.0001,32,10000,500,0.1,0.05,3.3886482359750385,0.226,0.507468348556247,0.6551254042441368,0.4920559835824033,0.007095937601924429,0.3307244631747943,0.5554537133062254,0.18911041087414943,0.2579169175195665,0.4922937989163155,1.396133261725635,False,"{'hint': 0.0, 'scaffold': 0.3606, 'encouragement': 0.018, 'simplify_problem': 0.0, 'harder_problem': 0.1316, 'break': 0.24, 'explanation': 0.2498, 'no_action': 0.0}",[],False
c6cfabe82851,42,50000,1000,39.9,0.0001,32,10000,500,0.2,0.01,3.0017486643399214,0.023,0.30356708886737693,0.5181832181909606,0.05774272727272728,0.004333487711539745,0.4255910709285114,0.5533099343158117,0.2185359444237411,0.2067648117774133,0.5572468696243549,1.241518321667047,False,"{'hint': 0.4995, 'scaffold': 0.057, 'encouragement': 0.1968, 'simplify_problem': 0.0038, 'harder_problem': 0.0007, 'break': 0.0, 'explanation': 0.2321, 'no_action': 0.01}",[],False
67e09f866fac,42,50000,1000,33.3,0.0001,32,10000,500,0.5,0.05,3.2991864395383192,0.071,0.3707770370819285,0.5632470646664656,0.331466911404794,0.005240323397665753,0.5906451483721117,0.5506403058736353,0.17475805364840338,0.21591045612910978,0.34401906211205,1.5114464223215562,False,"{'hint': 0.0125, 'scaffold': 0.2848, 'encouragement': 0.0, 'simplify_problem': 0.126, 'harder_problem': 0.0468, 'break': 0.2159, 'explanation': 0.314, 'no_action': 0.0}",[],False
f24002a946f0,42,50000,1000,33.8,0.0001,32,10000,500,0.3,0.1,3.4374511284110523,0.067,0.35850948105430486,0.5536514529322674,0.38039714643518446,0.005048895952578846,0.5552418143586663,0.5730951991621444,0.18131113066250054,0.3107840192249925,0.3966957044157404,1.69101731467243,False,"{'hint': 0.0164, 'scaffold': 0.3238, 'encouragement': 0.2485, 'simplify_problem': 0.1073, 'harder_problem': 0.0565, 'break': 0.0535, 'explanation': 0.1853, 'no_action': 0.0088}",[],False
bbe8e2731bdb,42,50000,1000,33.5,0.0001,32,10000,500,0.5,0.1,3.0280383885466144,0.032,0.32913324599375215,0.5357457479209524,0.38350510869565213,0.004686280250924603,0.7051502661170915,0.5572040400390025,0.1773580140327183,0.13712033294649648,0.38362879667053507,1.6108676570117668,False,"{'hint': 0.0, 'scaffold': 0.3046, 'encouragement': 0.0957, 'simplify_problem': 0.3051, 'harder_problem': 0.0791, 'break': 0.0121, 'explanation': 0.1742, 'no_action': 0.0293}",[],False
02980e3ae0d9,42,50000,1000,34.2,0.0001,32,10000,500,0.5,0.01,2.6936304681865795,0.274,0.5635813257975995,0.6965903639316126,0.48273740195677683,0.007966435377926394,0.24900181488203266,0.5683446868195117,0.2570624200598954,0.24031054648114542,0.4686227061907643,1.5202767590735224,False,"{'hint': 0.0001, 'scaffold': 0.12, 'encouragement': 0.1269, 'simplify_problem': 0.0005, 'harder_problem': 0.3486, 'break': 0.0069, 'explanation': 0.2905, 'no_action': 0.1065}",[],False
669afcc2937d,42,50000,1000,34.1,0.0001,32,10000,1000,0.1,0.1,3.4176692427024364,0.043,0.36500881548579583,0.5599021942162212,0.49539305484512647,0.005169932179609378,0.5592996498249124,0.5747222955720549,0.18976950100145096,0.28090045022511256,0.567783891945973,1.581668720002107,False,"{'hint': 0.0723, 'scaffold': 0.4679, 'encouragement': 0.1664, 'simplify_problem': 0.076, 'harder_problem': 0.0276, 'break': 0.0, 'explanation': 0.0753, 'no_action': 0.1145}",[],False
8462d4323301,42,50000,1000,34.8,0.0001,32,10000,1000,0.1,0.05,3.3410715594904046,0.129,0.44562282852681334,0.613166404619511,0.6160211359043589,0.006244370838762242,0.4745922333987897,0.5706469111260724,0.19619159794812022,0.2698272752775217,0.6183825592113172,1.4433860646075185,False,"{'hint': 0.003, 'scaffold': 0.4703, 'encouragement': 0.0042, 'simplify_problem': 0.111, 'harder_problem': 0.1451, 'break': 0.0845, 'explanation': 0.0008, 'no_action': 0.1811}",[],False
4c38808dd9f5,42,50000,1000,34.7,0.0001,32,10000,1000,0.2,0.01,3.1402845841550726,0.428,0.6292634078908105,0.7407507632842002,0.8750225497541476,0.008961944331530075,0.3246954640984309,0.5684834922277772,0.22695486822910085,0.0020608459670672734,0.8724519986124998,1.0083181083684576,False,"{'hint': 0.0004, 'scaffold': 0.4052, 'encouragement': 0.0021, 'simplify_problem': 0.1235, 'harder_problem': 0.4668, 'break': 0.0, 'explanation': 0.002, 'no_action': 0.0}",[],False
d32765d74429,42,50000,1000,35.1,0.0001,32,10000,1000,0.1,0.01,3.473842027466791,0.206,0.48925111456303183,0.64333291325958,0.5792328718293854,0.006858044497669243,0.3591163546620117,0.5596701666166279,0.18169557131191588,0.28301129637432537,0.5818736330985774,1.3209243737392615,False,"{'hint': 0.0027, 'scaffold': 0.4938, 'encouragement': 0.0236, 'simplify_problem': 0.0107, 'harder_problem': 0.0854, 'break': 0.2594, 'explanation': 0.1244, 'no_action': 0.0}",[],False
0dacde8db19e,42,50000,1000,34.0,0.0001,32,10000,1000,0.2,0.05,3.4216153641833422,0.09,0.3942607481942462,0.5781135840867583,0.37007760755033314,0.005538997267268451,0.5970800873170048,0.5647154024473291,0.1895850210045135,0.16538161135922136,0.37011595538020947,1.598837807165725,False,"{'hint': 0.0, 'scaffold': 0.2919, 'encouragement': 0.0541, 'simplify_problem': 0.1371, 'harder_problem': 0.0782, 'break': 0.0, 'explanation': 0.3274, 'no_action': 0.1113}",[],False
3c71e3f1e9e1,42,50000,1000,34.0,0.0001,32,10000,1000,0.2,0.1,3.2285174091809767,0.09,0.3952983547983889,0.578836396098981,0.5190523873436824,0.005553584125585563,0.6759192501802451,0.5582105578681797,0.18680293327550795,0.015420972522630777,0.5189858207161739,1.2673439105758293,False,"{'hint': 0.0, 'scaffold': 0.4584, 'encouragement': 0.0154, 'simplify_problem': 0.2058, 'harder_problem': 0.0606, 'break': 0.0, 'explanation': 0.2598, 'no_action': 0.0}",[],False
51497c281ab7,42,50000,1000,34.3,0.0001,32,10000,1000,0.3,0.01,3.4668170163914356,0.073,0.40215589311683364,0.5851543472058516,0.34598583104535247,0.005679319042544084,0.4805863153046717,0.5573320560592401,0.17847405441359385,0.29786339333987466,0.346042171449168,1.4009246715121906,False,"{'hint': 0.0, 'scaffold': 0.3403, 'encouragement': 0.0956, 'simplify_problem': 0.0244, 'harder_problem': 0.0058, 'break': 0.2023, 'explanation': 0.3317, 'no_action': 0.0}",[],False
b1a4524f7564,42,50000,1000,33.8,0.0001,32,10000,1000,0.3,0.1,3.2275875033467463,0.019,0.28356035304801763,0.5035872173685355,0.18764000000000006,0.004041047676565858,0.63532,0.562493875691925,0.16818984394426545,0.36948000000000003,0.18767999999999999,1.7262323686193388,False,"{'hint': 0.0, 'scaffold': 0.1543, 'encouragement': 0.2332, 'simplify_problem': 0.1552, 'harder_problem': 0.0333, 'break': 0.111, 'explanation': 0.2877, 'no_action': 0.0253}",[],False
1cbd036306f5,42,50000,1000,34.3,0.0001,32,10000,1000,0.3,0.05,3.0374855414527464,0.029,0.29210985907853587,0.508305319928657,0.19255228097662883,0.004137230109016256,0.650626275561247,0.5629639320316187,0.18941633420532078,0.21371403417503704,0.35523630397374845,1.7071859748102334,False,"{'hint': 0.1627, 'scaffold': 0.0404, 'encouragement': 0.2098, 'simplify_problem': 0.2772, 'harder_problem': 0.1521, 'break': 0.0015, 'explanation': 0.1539, 'no_action': 0.0025}",[],False
fdff76ced877,42,50000,1000,33.4,0.0001,32,10000,1000,0.5,0.1,3.307589412086824,0.025,0.27867524579121117,0.49868004098597307,0.2518830303030303,0.003943771778705923,0.5241953229710536,0.5693867281536537,0.1616594394592748,0.5185540818980175,0.2518954169917382,1.7952165090742709,False,"{'hint': 0.0, 'scaffold': 0.1828, 'encouragement': 0.2371, 'simplify_problem': 0.1222, 'harder_problem': 0.0691, 'break': 0.2466, 'explanation': 0.1074, 'no_action': 0.0349}",[],False
5e07997a70b5,42,50000,1000,33.5,0.0001,32,10000,1000,0.5,0.05,2.987182205496439,0.283,0.5703800658889931,0.7004883378316888,0.6542924769678831,0.008069937583013656,0.2726904949734005,0.5741464224304138,0.2339724960609874,0.22578230879705485,0.6533972530695633,1.532828223541741,False,"{'hint': 0.0, 'scaffold': 0.295, 'encouragement': 0.0941, 'simplify_problem': 0.0212, 'harder_problem': 0.3584, 'break': 0.0007, 'explanation': 0.0997, 'no_action': 0.1311}",[],False
e696c3a3f394,42,50000,1000,33.9,0.0001,32,10000,1000,0.5,0.01,3.401565205531261,0.161,0.4940372160250386,0.6481495495714152,0.6410833544489235,0.006944794951536217,0.5357243037467442,0.5748904709458601,0.19968896244200648,0.02969344820677219,0.6411941494690442,1.2093257164312416,False,"{'hint': 0.0, 'scaffold': 0.3335, 'encouragement': 0.0029, 'simplify_problem': 0.3291, 'harder_problem': 0.3076, 'break': 0.0, 'explanation': 0.0001, 'no_action': 0.0268}",[],False
a85b02153363,42,50000,1000,35.5,0.0001,32,10000,2000,0.1,0.01,3.198307097618189,0.359,0.5845128348968931,0.7094453952492433,0.5732762467523167,0.008270524963179997,0.2843210802700675,0.5584840500705959,0.23901686448498186,0.019788730966525416,0.7393807911437319,1.4334634755066507,False,"{'hint': 0.1677, 'scaffold': 0.3561, 'encouragement': 0.0149, 'simplify_problem': 0.0003, 'harder_problem': 0.2155, 'break': 0.0043, 'explanation': 0.2406, 'no_action': 0.0006}",[],False
84b5a4414258,42,50000,1000,35.6,0.0001,32,10000,2000,0.1,0.05,3.240293697070423,0.004,0.22464121126186898,0.46649433509375626,0.29448,0.003299190031070273,0.49808,0.5823758108207954,0.19436028029152053,0.6344399999999999,0.30342,1.1554666742947017,False,"{'hint': 0.009, 'scaffold': 0.2833, 'encouragement': 0.0717, 'simplify_problem': 0.056, 'harder_problem': 0.0111, 'break': 0.0001, 'explanation': 0.0061, 'no_action': 0.5627}",[],False
eec63be0a704,42,50000,1000,35.2,0.0001,32,10000,2000,0.2,0.01,3.5175439209453514,0.085,0.4106334331960442,0.5905114768370708,0.44421548989336934,0.005787519643043967,0.4314353808255392,0.562473420965911,0.1777644867634372,0.3583144739740842,0.44421301395926377,1.4382539599696602,False,"{'hint': 0.0, 'scaffold': 0.4273, 'encouragement': 0.0763, 'simplify_problem': 0.0, 'harder_problem': 0.0169, 'break': 0.2319, 'explanation': 0.1974, 'no_action': 0.0502}",[],False
691407fefadd,42,50000,1000,35.6,0.0001,32,10000,2000,0.1,0.1,3.299723808255884,0.037,0.3279478188413333,0.5345551625055213,0.4950224154589372,0.004661245603514205,0.5968674361385049,0.5639660498647376,0.16902139580909012,0.3717869216458963,0.49504910883959113,1.5508464980566241,False,"{'hint': 0.0, 'scaffold': 0.4566, 'encouragement': 0.0773, 'simplify_problem': 0.118, 'harder_problem': 0.0385, 'break': 0.186, 'explanation': 0.0152, 'no_action': 0.1085}",[],False
7d3858509d88,42,50000,1000,35.1,0.0001,32,10000,2000,0.2,0.1,3.280085765064983,0.063,0.34133848055954974,0.5413476971494444,0.5516401402902836,0.004801827391958709,0.6579231909014457,0.5774267005964498,0.1846061934266233,0.23715509991590245,0.5516599255135958,1.2359657956752619,False,"{'hint': 0.0, 'scaffold': 0.4681, 'encouragement': 0.237, 'simplify_problem': 0.2109, 'harder_problem': 0.0835, 'break': 0.0002, 'explanation': 0.0003, 'no_action': 0.0}",[],False
26c069668e3c,42,50000,1000,35.2,0.0001,32,10000,2000,0.3,0.05,2.691662608594903,0.46,0.6344938549397564,0.7431817901027412,0.8014027777620097,0.009034036790199818,0.2456276719782355,0.5659916281699395,0.2568414255993006,0.0,0.9740421789023667,1.0471592547232564,False,"{'hint': 0.1822, 'scaffold': 0.2093, 'encouragement': 0.0, 'simplify_problem': 0.0, 'harder_problem': 0.5825, 'break': 0.0, 'explanation': 0.026, 'no_action': 0.0}",[],False
d794a46f75ce,42,50000,1000,35.7,0.0001,32,10000,2000,0.3,0.01,2.9317157395975046,0.019,0.25947568028077783,0.48604152943958556,0.2843984541062802,0.0036918321607808174,0.6866158432879125,0.5611349471310294,0.18057158120076486,0.2838705804670148,0.40988854873241687,1.739757542459846,False,"{'hint': 0.1255, 'scaffold': 0.1902, 'encouragement': 0.1714, 'simplify_problem': 0.3, 'harder_problem': 0.0941, 'break': 0.1125, 'explanation': 0.0063, 'no_action': 0.0}",[],False
1ca2a22516e4,42,50000,1000,35.9,0.0001,32,10000,2000,0.2,0.05,3.013598720238373,0.01,0.2380484768959962,0.47165430653839724,0.04562000000000001,0.0034023894599630932,0.65316,0.5603833603144039,0.18115384402141044,0.33490000000000003,0.20896,1.7100858195527755,False,"{'hint': 0.1633, 'scaffold': 0.0044, 'encouragement': 0.2056, 'simplify_problem': 0.1924, 'harder_problem': 0.0412, 'break': 0.0001, 'explanation': 0.2637, 'no_action': 0.1292}",[],False
66647565f259,42,50000,1000,32.2,0.0001,32,10000,2000,0.5,0.05,3.4330887318236205,0.318,0.5326703721957858,0.6696683891338016,0.604835170891316,0.00744275515736442,0.3513606404916906,0.5747281233368476,0.20774664633654905,0.19720189236181312,0.6297763939994339,1.507520283941764,False,"{'hint': 0.0269, 'scaffold': 0.3248, 'encouragement': 0.1967, 'simplify_problem': 0.02, 'harder_problem': 0.2781, 'break': 0.0005, 'explanation': 0.153, 'no_action': 0.0}",[],False
11c861220e32,42,50000,1000,32.8,0.0001,32,10000,2000,0.3,0.1,3.5685878125920145,0.105,0.43353969580584517,0.6060674742706976,0.4639163384487397,0.00610065789355453,0.4688489122160343,0.5705995521328292,0.1934876356590664,0.23172002083416804,0.5006210184702913,1.354437487732962,False,"{'hint': 0.0368, 'scaffold': 0.458, 'encouragement': 0.2041, 'simplify_problem': 0.0123, 'harder_problem': 0.0058, 'break': 0.0144, 'explanation': 0.2554, 'no_action': 0.0132}",[],False
71f7cb16356b,42,50000,1000,32.4,0.0001,32,10000,2000,0.5,0.1,3.0647696656562524,0.024,0.32055322021009763,0.5302594362078306,0.38262694162098876,0.0045765972881042834,0.6889569201832844,0.5545700778708947,0.17486978539101167,0.22046141224963484,0.38287612301658763,1.6382678225005112,False,"{'hint': 0.0002, 'scaffold': 0.3139, 'encouragement': 0.0468, 'simplify_problem': 0.238, 'harder_problem': 0.0688, 'break': 0.0014, 'explanation': 0.1587, 'no_action': 0.1723}",[],False
b67b4a70886c,42,50000,1000,33.0,0.0001,32,10000,2000,0.5,0.01,3.186061975982972,0.065,0.33641127640126295,0.5373759171933291,0.40900229122286363,0.004722677793525703,0.6693700188233409,0.5656807553473482,0.17993715425549664,0.19952741399335175,0.4116304217229364,1.706918238883088,False,"{'hint': 0.0027, 'scaffold': 0.3166, 'encouragement': 0.1385, 'simplify_problem': 0.2438, 'harder_problem': 0.0923, 'break': 0.0417, 'explanation': 0.145, 'no_action': 0.0193}",[],False
5d46fd0883fb,42,50000,1000,33.8,0.0001,32,10000,5000,0.1,0.01,3.4575603960147174,0.081,0.41508353463343056,0.5955250573882023,0.4644651899752149,0.005881568947643487,0.44529358807642294,0.5566505037854286,0.18195162854850852,0.33552065619685906,0.4644593378013404,1.3047068219568145,False,"{'hint': 0.0, 'scaffold': 0.4588, 'encouragement': 0.0039, 'simplify_problem': 0.0006, 'harder_problem': 0.0057, 'break': 0.2303, 'explanation': 0.1994, 'no_action': 0.1013}",[],False
7f6932a661f0,42,50000,1000,33.7,0.0001,32,10000,5000,0.1,0.05,3.131205481096881,0.069,0.3867901856120901,0.5758543207148126,0.5143157918490617,0.00549276134665352,0.560890633134436,0.5600592929362802,0.20720835279752206,0.07124264146409835,0.8041728404949742,1.349880822225345,False,"{'hint': 0.2897, 'scaffold': 0.49, 'encouragement': 0.0551, 'simplify_problem': 0.1005, 'harder_problem': 0.0244, 'break': 0.0151, 'explanation': 0.0241, 'no_action': 0.001}",[],False
b03384891db9,42,50000,1000,33.5,0.0001,32,10000,5000,0.1,0.1,3.3147068995916547,0.046,0.3581267012221163,0.5560517288225166,0.48411887254901953,0.00509268053869328,0.6170838585749445,0.5732888254761488,0.18158604083336083,0.2397302759269264,0.4986293695099746,1.320300104410133,False,"{'hint': 0.0025, 'scaffold': 0.4956, 'encouragement': 0.2185, 'simplify_problem': 0.1001, 'harder_problem': 0.0005, 'break': 0.0094, 'explanation': 0.1615, 'no_action': 0.0118}",[],False
3609a26d059a,42,50000,1000,33.7,0.0001,32,10000,5000,0.2,0.01,3.3437396881124344,0.082,0.368022900071068,0.5597974534216761,0.3818592145228701,0.005172079542624934,0.6359194136259863,0.5602235415090528,0.17798691087214175,0.1702046701646173,0.3819241398646213,1.5500918640408434,False,"{'hint': 0.0, 'scaffold': 0.3414, 'encouragement': 0.11, 'simplify_problem': 0.144, 'harder_problem': 0.0405, 'break': 0.0602, 'explanation': 0.3038, 'no_action': 0.0}",[],False
e14681f07cdb,42,50000,1000,36.2,0.0001,32,10000,5000,0.2,0.05,3.544207972591558,0.303,0.5502157673096467,0.6842844254897759,0.6264751425251522,0.007738411919482689,0.33765997452538365,0.5706383518180717,0.20899250274927506,0.1413234669739795,0.6489961788075453,1.3578310872991826,False,"{'hint': 0.024, 'scaffold': 0.4782, 'encouragement': 0.1408, 'simplify_problem': 0.0057, 'harder_problem': 0.1468, 'break': 0.0, 'explanation': 0.204, 'no_action': 0.0005}",[],False
f2fb2445ae0f,42,50000,1000,36.2,0.0001,32,10000,5000,0.2,0.1,3.123980700606937,0.057,0.33130048562333264,0.5342133814673912,0.539039330452902,0.004659348550745898,0.6829268292682927,0.5665749515614157,0.18155112415259206,0.21126196483639711,0.5388681965637391,1.3856592573625575,False,"{'hint': 0.0, 'scaffold': 0.4776, 'encouragement': 0.1258, 'simplify_problem': 0.2392, 'harder_problem': 0.0613, 'break': 0.0854, 'explanation': 0.0107, 'no_action': 0.0}",[],False
a39955eb1f20,42,50000,1000,36.0,0.0001,32,10000,5000,0.3,0.05,3.4552660797051367,0.086,0.380558566844611,0.5680162187598172,0.5190629569859027,0.005336672111578775,0.6159730844715023,0.572868081556412,0.18577989038256004,0.19776104457884408,0.5232306644771098,1.4315728856221543,False,"{'hint': 0.0028, 'scaffold': 0.4821, 'encouragement': 0.1776, 'simplify_problem': 0.1155, 'harder_problem': 0.0383, 'break': 0.0023, 'explanation': 0.1635, 'no_action': 0.0178}",[],False
7f8eb156cf4a,42,50000,1000,36.5,0.0001,32,10000,5000,0.3,0.01,3.3327020673638974,0.049,0.34418767646050835,0.5441828128211612,0.23821026194955738,0.004858887428280874,0.5149882857085645,0.5633969698399612,0.1837695402330862,0.3608602495043953,0.2453793628226436,1.7582636383324735,False,"{'hint': 0.0072, 'scaffold': 0.2182, 'encouragement': 0.1434, 'simplify_problem': 0.0718, 'harder_problem': 0.02, 'break': 0.0916, 'explanation': 0.3219, 'no_action': 0.1259}",[],False
38dbbcba12fa,42,50000,1000,36.5,0.0001,32,10000,5000,0.3,0.1,3.1287852339048956,0.258,0.5029910261754357,0.6485349873032459,0.5096921625157209,0.006998087199011863,0.27663607945951396,0.5705333518458884,0.22088440789507977,0.19647070686699608,0.7506503983059394,1.5633751448619813,False,"{'hint': 0.2426, 'scaffold': 0.2512, 'encouragement': 0.1943, 'simplify_problem': 0.0197, 'harder_problem': 0.2568, 'break': 0.0015, 'explanation': 0.0332, 'no_action': 0.0007}",[],False
6ed56429e4d4,42,50000,1000,36.1,0.0001,32,10000,5000,0.5,0.05,3.5213087187164276,0.166,0.4677007545412393,0.6286211238981038,0.43957707320963907,0.006563516682543266,0.3970582333346711,0.5592571725449333,0.18734530675427993,0.2532608259421279,0.4485893165308825,1.4874272700009439,False,"{'hint': 0.0096, 'scaffold': 0.3835, 'encouragement': 0.078, 'simplify_problem': 0.0004, 'harder_problem': 0.0555, 'break': 0.1621, 'explanation': 0.2977, 'no_action': 0.0131}",[],False
6a7fce62c526,42,50000,1000,36.0,0.0001,32,10000,5000,0.5,0.1,3.3605210977051923,0.154,0.46004399388885525,0.6234237106592248,0.3567591972568973,0.006462204676055133,0.35132801991527973,0.5649682226103808,0.20071702572547362,0.32356306839854654,0.3563871434020598,1.6579491925094472,False,"{'hint': 0.0, 'scaffold': 0.262, 'encouragement': 0.099, 'simplify_problem': 0.0, 'harder_problem': 0.0944, 'break': 0.1055, 'explanation': 0.32, 'no_action': 0.1191}",[],False
5c94e88f84f6,42,50000,1000,36.5,0.0001,32,10000,5000,0.5,0.01,3.3218752506345175,0.052,0.33242614489271544,0.5354474382228405,0.5380650204750205,0.00468377895281628,0.6414368955367333,0.5770207632170732,0.1801162344375616,0.29598926733545583,0.5408181654352137,1.3675080781388622,False,"{'hint': 0.0027, 'scaffold': 0.4931, 'encouragement': 0.213, 'simplify_problem': 0.1631, 'harder_problem': 0.045, 'break': 0.0729, 'explanation': 0.0001, 'no_action': 0.0101}",[],False
cc328ffe7ec0,42,50000,1000,36.7,0.0001,32,50000,500,0.1,0.01,3.475806139608723,0.117,0.44710295831449076,0.615221658478704,0.5886161792407996,0.00628303539114813,0.3957657332852622,0.5780785857174252,0.1845929565005409,0.3459720386171534,0.5886512037815967,1.354007936870698,False,"{'hint': 0.0, 'scaffold': 0.4761, 'encouragement': 0.2453, 'simplify_problem': 0.0653, 'harder_problem': 0.1125, 'break': 0.1006, 'explanation': 0.0001, 'no_action': 0.0}",[],False
935c621cf936,42,50000,1000,36.5,0.0001,32,50000,500,0.1,0.05,3.1974901264190367,0.041,0.3473994204253362,0.5485088131837759,0.45957791933490627,0.004941950568154741,0.6198099049524762,0.5602601318129546,0.17289591833017925,0.26749374687343674,0.45978989494747374,1.503234631043622,False,"{'hint': 0.0002, 'scaffold': 0.2703, 'encouragement': 0.0408, 'simplify_problem': 0.2708, 'harder_problem': 0.1893, 'break': 0.2266, 'explanation': 0.0019, 'no_action': 0.0}",[],False
718bb16f406a,42,50000,1000,36.3,0.0001,32,50000,500,0.1,0.1,3.2143330631054052,0.176,0.5120968718767847,0.6637747931064045,0.7169235775155774,0.007269369660776664,0.49326724328229415,0.5657882923375028,0.2057397972819416,0.03925267403824928,0.7227830065621802,1.2080612398701043,False,"{'hint': 0.0, 'scaffold': 0.4841, 'encouragement': 0.005, 'simplify_problem': 0.2318, 'harder_problem': 0.2387, 'break': 0.0338, 'explanation': 0.0062, 'no_action': 0.0004}",[],False
da83970cd7af,42,50000,1000,36.6,0.0001,32,50000,500,0.2,0.01,2.7495793267425284,0.268,0.5895549401319183,0.7165573757192476,0.7787737556159647,0.008363680266394039,0.2703437991213575,0.5698719189801991,0.2448044439426071,0.1991052355809923,0.7791705292007578,1.1695152908844215,False,"{'hint': 0.006, 'scaffold': 0.4186, 'encouragement': 0.0003, 'simplify_problem': 0.0217, 'harder_problem': 0.3546, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.1988}",[],False
1c6e459b43df,42,50000,1000,36.3,0.0001,32,50000,500,0.2,0.1,2.95258102068231,0.467,0.6543229994684195,0.759533881445565,0.8650530128373954,0.00942559420273965,0.26572822127554485,0.5709137948770359,0.24293611618912234,0.0,0.8990142207404663,1.097623893708004,False,"{'hint': 0.0268, 'scaffold': 0.3419, 'encouragement': 0.0, 'simplify_problem': 0.0359, 'harder_problem': 0.5303, 'break': 0.0, 'explanation': 0.0651, 'no_action': 0.0}",[],False
496d6ebf293f,42,50000,1000,36.4,0.0001,32,50000,500,0.3,0.05,2.804173946874906,0.304,0.583902388016681,0.7117290753362887,0.7258982350808867,0.008251246993664557,0.2395751614265886,0.5846754119760013,0.23847220293419755,0.2683402731679842,0.7261682054995676,1.2428200566569998,False,"{'hint': 0.0, 'scaffold': 0.2611, 'encouragement': 0.1994, 'simplify_problem': 0.0, 'harder_problem': 0.4651, 'break': 0.0002, 'explanation': 0.0055, 'no_action': 0.0687}",[],False
173f79e15e84,42,50000,1000,36.7,0.0001,32,50000,500,0.3,0.01,3.284778246447388,0.032,0.32309784558079424,0.5311367942144438,0.4323282786163407,0.004596819906186459,0.6391046688556098,0.5754417226528632,0.17973967345514882,0.30177384479859054,0.4325098102026107,1.5256813180817326,False,"{'hint': 0.0, 'scaffold': 0.3908, 'encouragement': 0.25, 'simplify_problem': 0.1696, 'harder_problem': 0.0417, 'break': 0.0, 'explanation': 0.0961, 'no_action': 0.0518}",[],False
